Pkey,NGroups,Gkeys
conf/ACMdis/GuzdialKCFSSS95,5,"['University of Maryland College Park', 'Georgia Institute of Technology', 'University of Colorado at Boulder', 'University of Michigan-Ann Arbor', 'University of Pennsylvania']"
conf/isca/KuckDLSZVKYGJWBYEPEHJLMAT93,5,"['University of Illinois at Urbana-Champaign', 'University of Minnesota-Twin Cities', 'Purdue University Main Campus', 'University of California-Irvine', 'Indiana University at Bloomington']"
conf/compgeom/FinnKLMSVY97,5,"['Stanford University', 'Princeton University', 'Rice University', 'University of Utah', 'University of California-Riverside']"
journals/aim/BlisardCDFFGHKKLLMMPPSV12,5,"['Rensselaer Polytechnic Institute', 'Arizona State University', 'North Carolina State University', 'University of Maryland Baltimore County', 'University of North Carolina at Charlotte']"
conf/isca/DrapeauSHMSKLPLCG94,5,"['University of California-Berkeley', 'Carnegie Mellon University', 'University of California-Santa Cruz', 'University of Michigan-Ann Arbor', 'University of Arizona']"
journals/ijegr/SuFKPMTCCJWCTCAHMdVTCOPBMH05,5,"['University of Massachusetts Amherst', 'Carnegie Mellon University', 'University of Florida', 'North Carolina State University', 'University of Colorado at Boulder']"
conf/isca/DallyCCHHKSTW87,5,"['Stanford University', 'University of California-San Diego', 'University of Chicago', 'University of Illinois at Urbana-Champaign', 'Tufts University']"
conf/ism/YangNCYLJB05,5,"['University of Illinois at Urbana-Champaign', 'University of California-Berkeley', 'University of Pennsylvania', 'Florida International University', 'Vanderbilt University']"
conf/sdm/2014,5,"['Ohio State University Main Campus', 'Temple University', 'Rensselaer Polytechnic Institute', 'University of Minnesota-Twin Cities', 'Michigan State University']"
conf/iwqos/ChiparaHXCWLSA06,5,"['University of Virginia', 'University of Illinois at Urbana-Champaign', 'Washington University In St. Louis', 'Michigan State University', 'University of Iowa']"
journals/expert/HendlerCDLMMMMNSA08,5,"['University of Southern California', 'University of Oxford', 'Purdue University Main Campus', 'Brown University', 'Carnegie Mellon University']"
journals/bsl/HalpernHIKVV01,5,"['Rice University', 'Cornell University', 'University of California-Santa Cruz', 'Carnegie Mellon University', 'University of Massachusetts Amherst']"
journals/siamcomp/BlumCKLMM07,5,"['Massachusetts Institute of Technology', 'Carnegie Mellon University', 'University of Wisconsin-Madison', 'University of New Mexico Main Campus', 'University of California-Los Angeles']"
journals/csur/KoABBBESLLMRRSW11,5,"['Oregon State University', 'University of Nebraska - Lincoln', 'Carnegie Mellon University', 'University of Cambridge', 'University of Washington']"
conf/ismb/HeberASTP02,5,"['University of California-San Diego', 'Indiana University at Bloomington', 'University of South Carolina Columbia', 'Texas A & M University', 'North Carolina State University']"
conf/isese/ShullBCMTMF02,5,"['University of Maryland College Park', 'USP - S\xc3\xa3o Carlos', 'Universidade Federal do Rio de Janeiro', 'Universidade Federal da Bahia', 'Universidade Federal de S\xc3\xa3o Carlos']"
journals/aim/DaudMSBGTCFSPJ00,5,"['University of California-Santa Cruz', 'University of Southern California', 'University of Massachusetts Amherst', 'Cornell University', 'Stanford University']"
conf/sigmetrics/Mellor-CrummeyFW01,4,"['Rice University', 'Florida State University', 'Duke University', 'University of North Carolina at Chapel Hill']"
conf/ipps/KondoTBCC04,4,"['University of California-San Diego', 'University of Chicago', 'University of Illinois at Urbana-Champaign', 'University of Delaware']"
conf/spaa/BlellochLMPSZ91,4,"['Carnegie Mellon University', 'Duke University', 'Massachusetts Institute of Technology', 'University of Texas at Austin']"
journals/comsis/BryantGMCFK11,4,"['University of Alabama', 'Vanderbilt University', 'University of North Texas', 'Florida International University']"
conf/mm/YangWNKB07,4,"['University of Illinois at Urbana-Champaign', 'University of California-Berkeley', 'University of Pennsylvania', 'Florida International University']"
journals/tecs/ZhouWYHHSA10,4,"['University of Virginia', 'University of Illinois at Urbana-Champaign', 'University of Minnesota-Twin Cities', 'College of William and Mary']"
conf/sigmetrics/MalonyHHMS95,4,"['Georgia Institute of Technology', 'University of Oregon', 'University of Wisconsin-Madison', 'University of Maryland College Park']"
conf/sgp/JuSWD05,4,"['Washington University In St. Louis', 'California Institute of Technology', 'Rice University', 'Texas A & M University']"
conf/asplos/BoloskySFFC91,4,"['University of Rochester', 'Rice University', 'Duke University', 'University of North Carolina at Chapel Hill']"
conf/uss/ButlerEHMTM08,4,"['Penn State University', 'Georgia Institute of Technology', 'North Carolina State University', 'University of Oregon']"
conf/sigcomm/AndersenBFKMS08,4,"['University of California-Berkeley', 'Massachusetts Institute of Technology', 'Georgia Institute of Technology', 'Carnegie Mellon University']"
conf/sc/FowlerSR06,4,"['University of Illinois at Urbana-Champaign', 'University of California-San Diego', 'Duke University', 'University of North Carolina at Chapel Hill']"
journals/sigplan/FelleisenFFK98,4,"['Northeastern University', 'Brown University', 'Northwestern University', 'University of Utah']"
conf/dagstuhl/ChengLGIMABBBCSDFGGGKKKLMMMPSTTWW09,4,"['Imperial College London', 'Vanderbilt University', 'Michigan State University', 'Carnegie Mellon University']"
journals/computer/Mangione-SmithHADEHMMPPS97,4,"['University of Pennsylvania', 'Rice University', 'Imperial College London', 'University of Arkansas Main Campus']"
conf/ipps/WolskiNBCC05,4,"['University of California-San Diego', 'University of Chicago', 'University of Illinois at Urbana-Champaign', 'University of California-Santa Barbara']"
conf/infocom/ZhouHSA05,4,"['University of Virginia', 'University of Illinois at Urbana-Champaign', 'University of Minnesota-Twin Cities', 'College of William and Mary']"
conf/sgp/YuYGMG07,4,"['State University of New York at Stony Brook', 'University of North Carolina at Chapel Hill', 'University of Delaware', 'Harvard University']"
conf/osdi/ZhouIL96,4,"['Princeton University', 'University of California-San Diego', 'University of Illinois at Urbana-Champaign', 'Rutgers The State University of New Jersey New Brunswick Campus']"
conf/ipps/TauferCPCB04,4,"['University of California-San Diego', 'University of Chicago', 'University of Illinois at Urbana-Champaign', 'University of Delaware']"
conf/dagstuhl/AltmanCCDBSEFGH08,4,"['University of Virginia', 'University of Pittsburgh Pittsburgh Campus', 'University of California-Irvine', '\xc3\x89cole Polytechnique ParisTech']"
journals/computer/LeePCHKLRS06,4,"['University of Pennsylvania', 'University of Illinois at Urbana-Champaign', 'University of Maryland College Park', 'Kansas State University']"
conf/ipps/StenstromBHKOPS11,4,"['University of Minnesota-Twin Cities', 'University of Illinois at Urbana-Champaign', 'Stanford University', 'University of Texas at Austin']"
conf/shape/BelhumeurKY99,4,"['University of California-Los Angeles', 'University of California-San Diego', 'University of Illinois at Urbana-Champaign', 'Columbia University In The City of New York']"
conf/icml/KrauseLG06,4,"['Stanford University', 'California Institute of Technology', 'ETH Zurich', 'Carnegie Mellon University']"
conf/cvpr/OhHPCCLMALDSWJRSVPRYTSFRD11,4,"['University of Maryland College Park', 'University of Central Florida', 'Massachusetts Institute of Technology', 'University of California-Irvine']"
conf/mm/SheppardWYNWKBM07,4,"['University of Illinois at Urbana-Champaign', 'University of California-Berkeley', 'University of Pennsylvania', 'Florida International University']"
conf/icml/LaffertyMP01,4,"['University of Massachusetts Amherst', 'Carnegie Mellon University', 'University of Chicago', 'University of Pennsylvania']"
journals/jpdc/BozkusCFHRW94,4,"['Northwestern University', 'Indiana University at Bloomington', 'University of Florida', 'Mississippi State University']"
journals/tochi/GuimbretiereMW05,4,"['Stanford University', 'University of Oxford', 'Cornell University', 'University of Maryland College Park']"
journals/computer/PlaleGBDKMWGRCYRJC06,4,"['University of Massachusetts Amherst', 'Indiana University at Bloomington', 'University of Illinois at Urbana-Champaign', 'University of Alabama In Huntsville']"
conf/mm/WuYNKB07,4,"['University of Illinois at Urbana-Champaign', 'University of California-Berkeley', 'University of Pennsylvania', 'Florida International University']"
journals/cacm/FalkFBCGL03,4,"['University of California-San Diego', 'University of Chicago', 'University of Illinois at Urbana-Champaign', 'University of Illinois at Chicago']"
journals/sigplan/WilsonFWAATLTHLH94,4,"['Stanford University', 'Massachusetts Institute of Technology', 'University of Utah', 'University of Maryland College Park']"
journals/pami/JiLMTHS09,4,"['Rutgers The State University of New Jersey New Brunswick Campus', 'University of Rochester', 'Massachusetts Institute of Technology', 'Brown University']"
conf/stoc/AchlioptasCKM05,4,"['University of New Mexico Main Campus', 'University of Southern California', 'University of California-Santa Cruz', 'University of Colorado at Boulder']"
journals/tit/CharikarLLPPSS05,4,"['University of California-Los Angeles', 'Princeton University', 'University of Illinois at Urbana-Champaign', 'University of Virginia']"
journals/sigbed/AroraGHHLS07,4,"['University of Texas at Austin', 'Ohio State University Main Campus', 'Clemson University', 'University of Iowa']"
journals/sigcse/LaenderLMSZ08,4,"['Pontif\xc3\xadcia Universidade Cat\xc3\xb3lica do Rio de Janeiro', 'Universidade Federal de Minas Gerais', 'USP - S\xc3\xa3o Carlos', 'Universidade Federal do Rio de Janeiro']"
journals/pami/HuaYLMTKH11,4,"['University of California-San Diego', 'University of Illinois at Urbana-Champaign', 'University of California-Santa Barbara', 'University of Massachusetts Amherst']"
conf/infocom/ZhangXTT05,4,"['Arizona State University', 'Syracuse University Main Campus', 'University of Oklahoma Norman Campus', 'North Dakota State University Main Campus']"
conf/osdi/FonsecaDLS08,4,"['University of California-Berkeley', 'University of Michigan-Ann Arbor', 'Stanford University', 'Brown University']"
conf/ipps/AdveBERTVW03,4,"['University of Texas at Austin', 'University of Wisconsin-Madison', 'Purdue University Main Campus', 'University of Illinois at Urbana-Champaign']"
conf/infocom/ZhouHYHSA06,4,"['University of Virginia', 'University of Illinois at Urbana-Champaign', 'University of Minnesota-Twin Cities', 'College of William and Mary']"
conf/asplos/KubiatowiczBCCEGGRWWWZ00,4,"['University of California-Santa Barbara', 'University of California-Berkeley', 'University of Virginia', 'Cornell University']"
journals/tissec/AmirKNT04,4,"['University of California-Irvine', 'Purdue University Main Campus', 'University of Minnesota-Twin Cities', 'Johns Hopkins University']"
conf/clor/PonceBEFHLMSRTWZZ06,4,"['University of Illinois at Urbana-Champaign', 'Massachusetts Institute of Technology', 'University of North Carolina at Chapel Hill', 'State University of New York at Stony Brook']"
conf/sigmod/AdaliCPS96,4,"['University of Maryland College Park', 'Arizona State University', 'University of California-San Diego', 'Rensselaer Polytechnic Institute']"
conf/ipps/CicottiTC04,4,"['University of California-San Diego', 'University of Chicago', 'University of Illinois at Urbana-Champaign', 'University of Delaware']"
journals/sigmod/ScheuermannEGMMRT90,4,"['Stanford University', 'Purdue University Main Campus', 'Northwestern University', 'University of Southern California']"
conf/sigmod/AbadiCCCCEGHMRSSTXYZ03,4,"['Massachusetts Institute of Technology', 'Brown University', 'Yale University', 'Brandeis University']"
journals/sigmod/RossHKRRSS01,4,"['University of Illinois at Urbana-Champaign', 'Columbia University In The City of New York', 'Northwestern University', 'State University of New York at Albany']"
conf/eurosys/TucekNLHXBZS07,4,"['University of California-San Diego', 'University of Illinois at Urbana-Champaign', 'University of Wisconsin-Madison', 'University of California-Berkeley']"
conf/ppsc/YangDGS95,4,"['University of California-Santa Barbara', 'Rice University', 'University of Southern California', 'Rutgers The State University of New Jersey New Brunswick Campus']"
conf/micro/ZhouLFLQZMT04,4,"['University of Illinois at Urbana-Champaign', 'University of California-San Diego', 'University of Wisconsin-Madison', 'Ohio State University Main Campus']"
conf/stoc/BabaiFLS91,4,"['Northwestern University', 'University of Chicago', 'Rutgers The State University of New Jersey New Brunswick Campus', 'Boston University']"
journals/jodl/IoannidisMABDFHKRSW05,4,"['Virginia Polytechnic Institute and State University', 'University of Southern California', 'ETH Zurich', 'University of Pennsylvania']"
journals/sigact/CondonFFGJLMRSSS97,4,"['State University of New York at Buffalo', 'Cornell University', 'Purdue University Main Campus', 'Brown University']"
journals/sigmod/BalazinskaDLLMY07,4,"['Massachusetts Institute of Technology', 'University of Maryland College Park', 'University of Pittsburgh Pittsburgh Campus', 'Duke University']"
conf/ppsc/SmirniERC97,4,"['University of California-San Diego', 'University of Chicago', 'University of Illinois at Urbana-Champaign', 'College of William and Mary']"
journals/sigmod/KorthBFGKMO08,4,"['University of California-Santa Cruz', 'University of Oklahoma Norman Campus', 'University of Massachusetts Amherst', 'University of Texas at Austin']"
journals/ton/XueZTT08,4,"['Arizona State University', 'Syracuse University Main Campus', 'University of Oklahoma Norman Campus', 'North Dakota State University Main Campus']"
journals/csedu/FelleisenFFK04,4,"['Northeastern University', 'Brown University', 'Northwestern University', 'University of Utah']"
journals/ton/XueSZTT07,4,"['Arizona State University', 'Syracuse University Main Campus', 'University of Oklahoma Norman Campus', 'North Dakota State University Main Campus']"
journals/sigmod/Konig-RiesMMPPRSVW02,4,"['University of Illinois at Chicago', 'Florida International University', 'Northwestern University', 'University of California-Los Angeles']"
