Rank,Vkey,VPsize,Citations,Qualis,H-Index,,Rank,Vkey,Qualis,P-score,,Rank,Vkey,Qualis,PS/VP
114,conf/coling,3555.0,68639.0,A1,31.0,,114,conf/crowncom,,,,114,conf/www,A1,
115,conf/tacas,874.0,35833.0,A1,31.0,,115,conf/ita,,,,115,journals/ploscb,,
116,journals/transci,707.0,31772.0,B2,31.0,,116,conf/dcc,A2,,,116,journals/computer,,
117,journals/dam,5729.0,70961.0,A2,31.0,,117,journals/icl,A1,,,117,journals/bmcbi,A1,
118,conf/lrec,3847.0,17564.0,A2,31.0,,118,conf/iccoms,,,,118,journals/ml,A1,
119,journals/lre,903.0,17032.0,B3,31.0,,119,conf/globalsip,,,,119,journals/is,A2,
120,conf/ics,1404.0,42901.0,A2,30.0,,120,journals/ejasp,B1,,,120,journals/isci,A1,
121,journals/siamma,1295.0,17645.0,,30.0,,121,journals/tvt,,,,121,conf/icml,A1,
122,journals/eis,228.0,3625.0,,30.0,,122,conf/camsap,,,,122,journals/jocn,,
123,journals/isj,527.0,16818.0,,29.0,,123,journals/spm,A1,,,123,conf/icra,A1,
124,conf/gis,1524.0,12787.0,B1,29.0,,124,conf/smartgridcomm,,,,124,conf/sigmod,A1,
125,journals/algorithmica,2186.0,53176.0,,29.0,,125,journals/wpc,,,,125,journals/comsur,A1,
126,conf/hri,1198.0,5977.0,A2,29.0,,126,conf/sigmetrics,A1,,,126,conf/eccv,A1,
127,conf/icpr,8972.0,82067.0,A1,29.0,,127,journals/prl,A1,,,127,conf/isscc,B1,
128,journals/dm,11762.0,98470.0,A2,29.0,,128,journals/wcl,,,,128,conf/smc,B2,
129,conf/iccad,3313.0,104804.0,A1,29.0,,129,journals/tsg,,,,129,journals/soco,B1,
130,conf/spaa,1129.0,41290.0,A2,29.0,,130,conf/iccnc,,,,130,conf/networking,B1,
131,conf/iccS,4457.0,19295.0,A2,28.0,,131,conf/wpmc,,,,131,conf/nsdi,A1,
132,conf/cse,1339.0,2336.0,B4,28.0,,132,journals/ett,,,,132,conf/emnlp,A1,
133,journals/aamas,456.0,24584.0,A2,28.0,,133,journals/spl,A1,,,133,conf/icde,A1,
134,journals/mta,2236.0,17302.0,B2,28.0,,134,conf/eusipco,,,,134,journals/behaviourIT,,
135,conf/csee,842.0,37548.0,B5,28.0,,135,conf/wicon,B3,,,135,journals/jcisd,B1,
136,conf/ifip,2909.0,47513.0,,28.0,,136,conf/fusion,,,,136,journals/dss,A1,
137,conf/itw,562.0,321.0,,28.0,,137,journals/phycomm,,,,137,conf/ias,B1,
138,conf/ms,116.0,126.0,,28.0,,138,journals/scl,,,,138,conf/sigir,A1,
139,conf/aspdac,2891.0,17518.0,,28.0,,139,journals/mcss,,,,139,conf/isit,B1,
140,conf/sigcse,3657.0,24686.0,A2,27.0,,140,conf/valuetools,,,,140,journals/fgcs,A2,
141,conf/pimrc,7388.0,26633.0,A1,27.0,,141,journals/ijdmbc,,,,141,journals/jcc,A1,
142,conf/podc,1634.0,85678.0,A1,27.0,,142,journals/neco,A1,,,142,conf/icassp,A1,
143,journals/ci,758.0,44731.0,B1,27.0,,143,journals/iet-com,,,,143,conf/jcai,,
144,conf/iscas,16967.0,68042.0,A1,27.0,,144,journals/adt,,,,144,conf/indin,,
145,conf/icb,706.0,5469.0,,27.0,,145,conf/mlsp,,,,145,conf/ijcai,A1,
146,journals/siamdm,1952.0,43907.0,B1,26.0,,146,conf/spawc,,,,146,journals/ai,A1,
147,conf/ciss,1447.0,4377.0,,26.0,,147,conf/broadnets,B1,,,147,journals/bib,,
148,conf/siggraph,4741.0,307117.0,A2,26.0,,148,conf/pimrc,A1,,,148,journals/interactions,B2,
149,conf/isbi,4174.0,14072.0,B1,26.0,,149,conf/wiopt,B1,,,149,conf/iros,A1,
150,conf/iui,1360.0,26631.0,A1,26.0,,150,journals/winet,A1,,,150,conf/cns,,
151,journals/mj,2661.0,10618.0,B1,26.0,,151,journals/jcn,B2,,,151,journals/fss,A1,
152,conf/eurographics,158.0,26.0,,26.0,,152,journals/ftcit,,,,152,journals/prl,A1,
153,journals/isf,727.0,13007.0,B1,26.0,,153,journals/vlsisp,,,,153,journals/kbs,,
154,journals/fuin,2907.0,33770.0,B1,26.0,,154,conf/cns,,,,154,journals/mcm,A2,
155,conf/acssc,1721.0,458.0,,26.0,,155,journals/wicomm,B1,,,155,journals/comcom,A2,
156,conf/IEEEscc,1243.0,6506.0,,25.0,,156,journals/cm,A1,,,156,journals/siamsc,A1,
157,conf/msr,393.0,3711.0,B1,25.0,,157,conf/iwcmc,B1,,,157,journals/adhoc,B1,
158,conf/ccnc,486.0,247.0,B1,25.0,,158,conf/kdd,A1,,,158,conf/hpca,A1,
159,conf/hci,10109.0,15200.0,A2,25.0,,159,journals/network,A1,,,159,conf/date,A1,
160,conf/cluster,1130.0,8047.0,A2,25.0,,160,conf/aistats,,,,160,journals/scientometrics,,
161,conf/aina,4240.0,20763.0,A2,25.0,,161,conf/ntms,B4,,,161,conf/dac,A1,
162,journals/winet,1535.0,43453.0,A1,25.0,,162,conf/icpads,B1,,,162,conf/interspeech,A1,
163,conf/accv,1795.0,12712.0,,25.0,,163,conf/cifer,,,,163,journals/eaai,A2,
164,journals/spic,1521.0,25331.0,,25.0,,164,conf/iswcs,,,,164,conf/sigmetrics,A1,
