	Name	Link	NPubs_list	NCits_list	ShortName
2128	International Symposium on Empirical Software	/Conference/2128/isese-international-symposium-on-empirical-software	205	1839	ISESE
3260	Annual IEEE Conference on Computational Complexity	/Conference/3260/ccc-annual-ieee-conference-on-computational-complexity	251	1838	CCC
1446	Workshop on Applied Parallel Computing	/Conference/1446/para-workshop-on-applied-parallel-computing	654	1836	PARA
2921	AUTOTESTCON, International Automatic Testing Conference	/Conference/2921/autest-autotestcon-international-automatic-testing-conference	2268	1835	AUTEST
2714	International Symposium of Robotics Research	/Conference/2714/isrr-international-symposium-of-robotics-research	135	1833	ISRR
1695	Symposium on Symbolic and Algebraic Manipulation	/Conference/1695/symsac-symposium-on-symbolic-and-algebraic-manipulation	195	1830	SYMSAC
644	International Workshop on Data Warehousing and OLAP	/Conference/644/dolap-international-workshop-on-data-warehousing-and-olap	177	1830	DOLAP
1953	e-Science and Grid Computing	/Conference/1953/escience-e-science-and-grid-computing	512	1827	ESCIENCE
2686	ENTER	/Conference/2686/enter	294	1814	
356	Conference on Software Engineering and Formal Methods	/Conference/356/sefm-conference-on-software-engineering-and-formal-methods	337	1797	SEFM
453	Visual Information and Information Systems	/Conference/453/visual-visual-information-and-information-systems	314	1796	VISUAL
1232	Intelligence and Security Informatics	/Conference/1232/intelligence-and-security-informatics	750	1795	
52	Intelligent Data Engineering and Automated Learning	/Conference/52/ideal-intelligent-data-engineering-and-automated-learning	1032	1789	IDEAL
1102	International Conference on Networking	/Conference/1102/icn-international-conference-on-networking	792	1785	ICN
1113	International Conference on the Software Process	/Conference/1113/icsp-international-conference-on-the-software-process	87	1780	ICSP
2244	Quantitative Evaluation of Systems	/Conference/2244/qest-quantitative-evaluation-of-systems	387	1777	QEST
1285	Java-Informations-Tage	/Conference/1285/jit-java-informations-tage	181	1776	JIT
1080	International Conference on Computers for Handicapped Persons	/Conference/1080/icchp-international-conference-on-computers-for-handicapped-persons	1031	1771	ICCHP
1175	IFIP International Conference on Theoretical Computer Science	/Conference/1175/ifip-tcs-ifip-international-conference-on-theoretical-computer-science	226	1767	IFIP TCS
274	Advances in Digital Libraries	/Conference/274/adl-advances-in-digital-libraries	143	1766	ADL
1904	Distributed Computing in Sensor Systems	/Conference/1904/dcoss-distributed-computing-in-sensor-systems	214	1756	DCOSS
2125	Intelligent Systems Design and Applications	/Conference/2125/isda-intelligent-systems-design-and-applications	1849	1745	ISDA
3054	International Symposium on Wireless Communication Systems	/Conference/3054/iswcs-international-symposium-on-wireless-communication-systems	1280	1743	ISWCS
2574	IEEE International Conference on Computational Science and Engineering	/Conference/2574/cse-ieee-international-conference-on-computational-science-and-engineering	809	1737	CSE
2929	Time-Frequency and Time-Scale Analysis, IEEE-SP International Symposium	/Conference/2929/tfsa-time-frequency-and-time-scale-analysis-ieee-sp-international-symposium	597	1734	TFSA
346	Security and Cryptography for Networks	/Conference/346/scn-security-and-cryptography-for-networks	176	1734	SCN
1703	Wireless Security	/Conference/1703/ws-wireless-security	23	1734	WS
1104	International Conference on Information Networking	/Conference/1104/icoin-international-conference-on-information-networking	1200	1723	ICOIN
753	Electronic Commerce and Web Technologies	/Conference/753/ec-web-electronic-commerce-and-web-technologies	360	1723	EC-Web
1960	Embedded and Ubiquitous Computing	/Conference/1960/euc-embedded-and-ubiquitous-computing	1100	1722	EUC
305	Asia-Pacific Web Conference	/Conference/305/apweb-asia-pacific-web-conference	818	1719	APWeb
1530	Rough Sets, Fuzzy Sets, Data Mining, and Granular-Soft Computing	/Conference/1530/rsfdgrc-rough-sets-fuzzy-sets-data-mining-and-granular-soft-computing	484	1718	RSFDGrC
409	IFIP International Conference on Testing of Communicating Systems	/Conference/409/testcom-ifip-international-conference-on-testing-of-communicating-systems	350	1717	TestCom
801	Communications and Multimedia Security	/Conference/801/cms-communications-and-multimedia-security	235	1712	CMS
1478	PHOENIX Workshops	/Conference/1478/phoenix-workshops	100	1710	
784	Conference On Computing Frontiers	/Conference/784/conference-on-computing-frontiers	305	1709	
1492	Pacific Rim International Symposium on Dependable Computing	/Conference/1492/prdc-pacific-rim-international-symposium-on-dependable-computing	581	1707	PRDC
510	Wireless and Mobile Technologies in Education	/Conference/510/wmte-wireless-and-mobile-technologies-in-education	181	1704	WMTE
424	TSD, Text, Speech and Dialogue	/Conference/424/tsd-tsd-text-speech-and-dialogue	866	1698	TSD
4602	IEEE Conference on Open Architectures and Network Programming	/Conference/4602/opnarc-ieee-conference-on-open-architectures-and-network-programming	73	1697	OPNARC
2341	International Conference on Virtual Execution Environments	/Conference/2341/vee-international-conference-on-virtual-execution-environments	111	1694	VEE
1782	Workshop on the Synthesis and Simulation of Living Systems	/Conference/1782/alife-workshop-on-the-synthesis-and-simulation-of-living-systems	41	1691	ALIFE
1433	International Conference On Principles Of DIstributed Systems	/Conference/1433/opodis-international-conference-on-principles-of-distributed-systems	373	1689	OPODIS
873	ACS/IEEE International Conference on Computer Systems and Applications	/Conference/873/acs-ieee-international-conference-on-computer-systems-and-applications	1222	1681	
4831	International Conference on Recent Trends in Information, Telecommunication and Computing	/Conference/4831/itc-international-conference-on-recent-trends-in-information-telecommunication-and-computing	329	1679	ITC
1587	Spatial Cognition	/Conference/1587/spatial-cognition	196	1668	
175	Modelling and Simulation	/Conference/175/ms-modelling-and-simulation	254	1666	MS
2042	International Conference on Biometrics	/Conference/2042/icb-international-conference-on-biometrics	366	1661	ICB
2997	IEEE Symposium on Visual Languages and Human Centric Computing	/Conference/2997/vl-hcc-ieee-symposium-on-visual-languages-and-human-centric-computing	426	1658	VL/HCC
59	Integrated Formal Methods	/Conference/59/ifm-integrated-formal-methods	207	1650	IFM
4889	Scalable High Performance Computing Conference	/Conference/4889/shpcc-scalable-high-performance-computing-conference	177	1648	SHPCC
1406	International Workshop on Natural Language Generation	/Conference/1406/nlg-international-workshop-on-natural-language-generation	97	1646	NLG
637	Developments in Language Theory	/Conference/637/dlt-developments-in-language-theory	532	1642	DLT
4319	Workshop on Mathematical Methods in Biomedical Image Analysis	/Conference/4319/mmbia-workshop-on-mathematical-methods-in-biomedical-image-analysis	125	1641	MMBIA
2057	International Conference on Image Analysis and Recognition	/Conference/2057/iciar-international-conference-on-image-analysis-and-recognition	941	1639	ICIAR
4932	IEEE International Workshop on Sensor Network Protocols and Applications	/Conference/4932/ieee-ieee-international-workshop-on-sensor-network-protocols-and-applications	18	1638	IEEE
544	Datenbanksysteme in Büro, Technik und Wissenschaft(German Database Conference)	/Conference/544/btw-datenbanksysteme-in-b-ro-technik-und-wissenschaft-german-database-conference	685	1635	BTW
913	International Conference on Extending Database Technology	/Conference/913/edbt-workshop-international-conference-on-extending-database-technology	229	1632	EDBT(Workshop)
209	Workshop on Program Analysis For Software Tools and Engineering	/Conference/209/paste-workshop-on-program-analysis-for-software-tools-and-engineering	110	1626	PASTE
802	Computational Methods in Systems Biology	/Conference/802/cmsb-computational-methods-in-systems-biology	161	1623	CMSB
876	Digital Image Computing: Techniques and Applications	/Conference/876/dicta-digital-image-computing-techniques-and-applications	870	1619	DICTA
934	Ershov Memorial Conference	/Conference/934/ershov-memorial-conference	405	1616	
542	British National Conference on Databases	/Conference/542/bncod-british-national-conference-on-databases	504	1612	BNCOD
1331	Mobile Agents and Security	/Conference/1331/mobile-agents-and-security	20	1611	
1682	Participatory Design	/Conference/1682/pdc-participatory-design	234	1598	PDC
417	Workshops	/Conference/417/time-workshops	258	1595	TIME
818	Conference on Modeling and Using Context	/Conference/818/context-conference-on-modeling-and-using-context	307	1588	CONTEXT
2034	IEEE Information Assurance Workshop	/Conference/2034/iaw-ieee-information-assurance-workshop	314	1586	IAW
468	Volume Visualization	/Conference/468/vvs-volume-visualization	88	1572	VVS
2481	Australasian Computer-Human Interaction Conference	/Conference/2481/ozchi-australasian-computer-human-interaction-conference	488	1567	OZCHI
1279	International Zurich Seminar on Digital Communications	/Conference/1279/international-zurich-seminar-on-digital-communications	283	1562	
935	Engineering Societies in the Agent World	/Conference/935/esaw-engineering-societies-in-the-agent-world	213	1560	ESAW
5	International Conference on Internet Computing	/Conference/5/icomp-international-conference-on-internet-computing	1091	1548	ICOMP
1034	Graphics Recognition	/Conference/1034/grec-graphics-recognition	265	1545	GREC
2059	International Conference on Innovative Computing, Information and Control	/Conference/2059/icicic-international-conference-on-innovative-computing-information-and-control	2134	1544	ICICIC
377	Software Engineering, Artificial Intelligence, Networking and Parallel/Distributed Computing	/Conference/377/snpd-software-engineering-artificial-intelligence-networking-and-parallel-distributed-computing	1702	1544	SNPD
1895	International Conference on Cyberworlds	/Conference/1895/cw-international-conference-on-cyberworlds	808	1542	CW
904	European Conference on Artificial Intelligence	/Conference/904/ecai-workshop-european-conference-on-artificial-intelligence	65	1540	ECAI(Workshop)
2226	Parallel and Distributed Computing: Applications and Technologies	/Conference/2226/pdcat-parallel-and-distributed-computing-applications-and-technologies	1139	1536	PDCAT
1451	Workshop on Power and Timing Modeling, Optimization and Simulation	/Conference/1451/patmos-workshop-on-power-and-timing-modeling-optimization-and-simulation	614	1535	PATMOS
923	Electronic Government	/Conference/923/electronic-government	603	1535	
1670	Hypercube Concurrent Computers and Applications	/Conference/1670/hypercube-hypercube-concurrent-computers-and-applications	197	1527	Hypercube
794	Computer Integrated Manufacturing	/Conference/794/computer-integrated-manufacturing	340	1526	
268	International Conference on Reliable Software Technologies	/Conference/268/ada-europe-international-conference-on-reliable-software-technologies	579	1525	Ada-Europe
188	Applications of Natural Language to Data Bases	/Conference/188/nldb-applications-of-natural-language-to-data-bases	408	1520	NLDB
2979	Vehicle Navigation and Information Systems Conference	/Conference/2979/vnis-vehicle-navigation-and-information-systems-conference	725	1519	VNIS
871	Conference on Diagrammatic Representation and Inference	/Conference/871/diagrams-conference-on-diagrammatic-representation-and-inference	304	1514	Diagrams
1925	Distributed Simulation and Real-Time Applications	/Conference/1925/dsrt-distributed-simulation-and-real-time-applications	463	1513	DSRT
1638	Tenth Smart Card Research and Advanced Application Conference	/Conference/1638/cardis-tenth-smart-card-research-and-advanced-application-conference	190	1511	CARDIS
5182	Test, Asian Symposium	/Conference/5182/ats-test-asian-symposium	794	1509	ATS
367	SIGAda Conference	/Conference/367/sigada-sigada-conference	799	1508	SIGAda
476	Web-Age Information Management	/Conference/476/waim-web-age-information-management	799	1508	WAIM
1086	International Conference on Formal Concept Analysis	/Conference/1086/icfca-international-conference-on-formal-concept-analysis	198	1508	ICFCA
1734	workshop on rapid malcode	/Conference/1734/worm-workshop-on-rapid-malcode	50	1507	WORM
