	Name	Link	NPubs_list	NCits_list	ShortName
1020	IEEE Transactions on Intelligent Transportation Systems	/Journal/1020/tits-ieee-transactions-on-intelligent-transportation-systems	884	9462	TITS
144	Journal of Visual Languages and Computing	/Journal/144/vlc-journal-of-visual-languages-and-computing	729	9429	VLC
959	Journal of Information Science	/Journal/959/journal-of-information-science	2130	9382	
393	Computational Biology and Chemistry / Computers & Chemistry	/Journal/393/candc-computational-biology-and-chemistry-computers-&-chemistry	1799	9319	CANDC
49	The Information Society	/Journal/49/tis-the-information-society	1172	9296	TIS
887	Journal of Scientific Computing	/Journal/887/journal-of-scientific-computing	1152	9063	
441	Interactions	/Journal/441/interactions	1966	9004	
100	Journal of Computer Assisted Learning	/Journal/100/jcal-journal-of-computer-assisted-learning	940	8965	JCAL
169	Mathematical Structures in Computer Science	/Journal/169/mscs-mathematical-structures-in-computer-science	752	8946	MSCS
184	New Generation Computing	/Journal/184/ngc-new-generation-computing	773	8829	NGC
852	IEEE Transactions on Audio, Speech & Language Processing	/Journal/852/taslp-ieee-transactions-on-audio-speech-&-language-processing	1422	8782	TASLP
119	Journal of Heuristics	/Journal/119/heuristics-journal-of-heuristics	670	8781	HEURISTICS
300	Computer Supported Cooperative Work	/Journal/300/cscw-computer-supported-cooperative-work	527	8750	CSCW
164	Studia Logica - An International Journal for Symbolic Logic	/Journal/164/slogica-studia-logica-an-international-journal-for-symbolic-logic	2980	8711	SLOGICA
5623	Journal of Vlsi Signal Processing Systems for Signal Image and Video Technology	/Journal/5623/j-vlsi-signal-process-syst-s-journal-of-vlsi-signal-processing-systems-for-signal-image-and-video	967	8638	J VLSI SIGNAL PROCESS SYST S
165	Machine Vision and Applications	/Journal/165/mva-machine-vision-and-applications	843	8582	MVA
955	International Journal of Bifurcation and Chaos	/Journal/955/ijbc-international-journal-of-bifurcation-and-chaos	1818	8456	IJBC
105	Journal of Computer Security	/Journal/105/jcs-journal-of-computer-security	338	8336	JCS
1015	Robotica	/Journal/1015/robotica	2533	8333	
143	Journal of Universal Computer Science	/Journal/143/j-ucs-journal-of-universal-computer-science	1706	8317	J.UCS
906	Microelectronics Journal	/Journal/906/microelectronics-journal	6116	8297	
914	Numerical Algorithms	/Journal/914/numerical-algorithms	1768	8289	
174	ACM Transactions on Modeling and Computer Simulation	/Journal/174/tomacs-acm-transactions-on-modeling-and-computer-simulation	419	8286	TOMACS
265	Formal Methods in System Design	/Journal/265/fmsd-formal-methods-in-system-design	616	8242	FMSD
788	Advanced Robotics	/Journal/788/advanced-robotics	1752	8146	
4579	Optimization Methods & Software	/Journal/4579/optim-method-softw-optimization-methods-&-software	965	8123	OPTIM METHOD SOFTW
1062	European Transactions on Telecommunications	/Journal/1062/ett-european-transactions-on-telecommunications	817	8123	ETT
5406	International Journal of Circuit Theory and Applications	/Journal/5406/int-j-circuit-theor-appl-international-journal-of-circuit-theory-and-applications	1750	8060	INT J CIRCUIT THEOR APPL
1023	Journal of Classification	/Journal/1023/journal-of-classification	550	8041	
388	Journal of Biomedical Informatics	/Journal/388/jbi-journal-of-biomedical-informatics	865	8006	JBI
5128	Automation in Construction	/Journal/5128/autom-constr-automation-in-construction	1506	7886	AUTOM CONSTR
5800	Robotics and Computer-integrated Manufacturing	/Journal/5800/robot-comput-integr-manuf-robotics-and-computer-integrated-manufacturing	1522	7853	ROBOT COMPUT-INTEGR MANUF
309	Cybernetics and Systems	/Journal/309/cybernetics-and-systems	1594	7839	
306	Connection Science	/Journal/306/connection-connection-science	551	7837	CONNECTION
861	Information Research	/Journal/861/ir-information-research	426	7830	IR
193	Distributed and Parallel Databases	/Journal/193/dpd-distributed-and-parallel-databases	346	7813	DPD
434	The Journal of Supercomputing	/Journal/434/tjs-the-journal-of-supercomputing	1348	7749	TJS
310	D-lib Magazine	/Journal/310/dlib-d-lib-magazine	1045	7732	DLIB
255	Soft Computing	/Journal/255/soco-soft-computing	1417	7720	SOCO
10692	International Journal of Information Management	/Journal/10692/int-j-inform-manage-international-journal-of-information-management	1358	7701	INT J INFORM MANAGE
151	Knowledge and Information Systems	/Journal/151/kais-knowledge-and-information-systems	741	7639	KAIS
889	Journal of Web Semantics	/Journal/889/journal-of-web-semantics	282	7585	
128	Journal of Object-oriented Programming	/Journal/128/joop-journal-of-object-oriented-programming	649	7528	JOOP
816	Computers, Environment and Urban Systems	/Journal/816/computers-environment-and-urban-systems	1253	7472	
1054	Journal of Multivariate Analysis	/Journal/1054/ma-journal-of-multivariate-analysis	349	7434	MA
897	Journal of Intelligent and Robotic Systems	/Journal/897/jirs-journal-of-intelligent-and-robotic-systems	1489	7336	JIRS
66	International Journal on Software Tools for Technology Transfer	/Journal/66/sttt-international-journal-on-software-tools-for-technology-transfer	535	7244	STTT
53	Information Systems Journal	/Journal/53/isj-information-systems-journal	391	7243	ISJ
822	Digital Signal Processing	/Journal/822/digital-signal-processing	1134	7238	
9	IEEE Communications Surveys and Tutorials	/Journal/9/comsur-ieee-communications-surveys-and-tutorials	309	7187	COMSUR
948	Wireless Communications and Mobile Computing	/Journal/948/wireless-communications-and-mobile-computing	1043	7127	
277	World Wide Web	/Journal/277/www-world-wide-web	540	7076	WWW
4542	International Journal of General Systems	/Journal/4542/int-j-gen-system-international-journal-of-general-systems	1369	7075	INT J GEN SYSTEM
426	Intelligence/sigart Bulletin	/Journal/426/sigart-intelligence-sigart-bulletin	1342	7057	SIGART
848	IEEE Security & Privacy	/Journal/848/ieee-security-&-privacy	1140	7055	
240	Applied Soft Computing	/Journal/240/asc-applied-soft-computing	1419	7051	ASC
311	ACM Sigmis Database	/Journal/311/acm-sigmis-database	1216	7046	
4528	Iee Proceedings-radar Sonar and Navigation	/Journal/4528/iee-proc-radar-sonar-navig-iee-proceedings-radar-sonar-and-navigation	660	7003	IEE PROC-RADAR SONAR NAVIG
5176	Computational Optimization and Applications	/Journal/5176/comput-optim-appl-computational-optimization-and-applications	978	6945	COMPUT OPTIM APPL
4516	European Journal of Information Systems	/Journal/4516/eur-j-infor-syst-european-journal-of-information-systems	501	6932	EUR J INFOR SYST
287	Combinatorics, Probability & Computing	/Journal/287/cpc-combinatorics-probability-&-computing	914	6780	CPC
134	Journal of Scheduling	/Journal/134/scheduling-journal-of-scheduling	571	6778	SCHEDULING
977	Internet Research	/Journal/977/internet-research	638	6737	
74	International Journal of Human-computer Interaction	/Journal/74/ijhci-international-journal-of-human-computer-interaction	1000	6666	IJHCI
223	ACM Transactions on Design Automation of Electronic Systems	/Journal/223/todaes-acm-transactions-on-design-automation-of-electronic-systems	638	6666	TODAES
5095	Analog Integrated Circuits and Signal Processing	/Journal/5095/analog-integr-circuit-signal-analog-integrated-circuits-and-signal-processing	1954	6640	ANALOG INTEGR CIRCUIT SIGNAL
72	International Journal of Cooperative Information Systems	/Journal/72/ijcis-international-journal-of-cooperative-information-systems	720	6639	IJCIS
4563	Journal of Molecular Graphics & Modelling	/Journal/4563/j-mol-graph-model-journal-of-molecular-graphics-&-modelling	1122	6624	J MOL GRAPH MODEL
56	Applied Intelligence	/Journal/56/apin-applied-intelligence	1047	6614	APIN
449	Linux Journal	/Journal/449/linux-journal	2320	6596	
267	Telecommunication Systems	/Journal/267/telsys-telecommunication-systems	1555	6586	TELSYS
4557	Journal of Information Technology	/Journal/4557/j-inform-technol-journal-of-information-technology	783	6484	J INFORM TECHNOL
4561	Journal of Logic Programming	/Journal/4561/j-logic-program-journal-of-logic-programming	310	6362	J LOGIC PROGRAM
114	Journal of Experimental and Theoretical Artificial Intelligence	/Journal/114/jetai-journal-of-experimental-and-theoretical-artificial-intelligence	614	6324	JETAI
405	Notre Dame Journal of Formal Logic	/Journal/405/ndjfl-notre-dame-journal-of-formal-logic	2566	6300	NDJFL
229	Advances in Computers	/Journal/229/ac-advances-in-computers	608	6286	AC
5399	International Journal of Adaptive Control and Signal Processing	/Journal/5399/int-j-adapt-control-signal-pr-international-journal-of-adaptive-control-and-signal-processing	1256	6247	INT J ADAPT CONTROL SIGNAL PR
47	Information Retrieval	/Journal/47/ir-information-retrieval	483	6151	IR
5238	Engineering Computations	/Journal/5238/eng-computations-engineering-computations	1178	6140	ENG COMPUTATIONS
68	International Journal of Computational Geometry and Applications	/Journal/68/ijcga-international-journal-of-computational-geometry-and-applications	599	6135	IJCGA
281	Bulletin of The European Association for Theoretical Computer Science	/Journal/281/eatcs-bulletin-of-the-european-association-for-theoretical-computer-science	798	6129	EATCS
161	Higher-order and Symbolic Computation / Lisp and Symbolic Computation	/Journal/161/higher-order-and-symbolic-computation-lisp-and-symbolic-computation	405	6060	
82	International Journal of Uncertainty, Fuzziness and Knowledge-based Systems	/Journal/82/ijufks-international-journal-of-uncertainty-fuzziness-and-knowledge-based-systems	840	6026	IJUFKS
4569	Journal of Strategic Information Systems	/Journal/4569/j-strategic-inform-syst-journal-of-strategic-information-systems	472	6016	J STRATEGIC INFORM SYST
992	Quality and Reliability Engineering International	/Journal/992/quality-and-reliability-engineering-international	1987	5990	
358	Educational Technology & Society	/Journal/358/ets-educational-technology-&-society	953	5949	ETS
107	Journal of Database Management	/Journal/107/jdm-journal-of-database-management	285	5930	JDM
1027	International Journal of Computer Integrated Manufacturing	/Journal/1027/international-journal-of-computer-integrated-manufacturing	1408	5922	
363	IEEE Concurrency	/Journal/363/ieeecc-ieee-concurrency	247	5884	IEEECC
817	Computing in Science and Engineering	/Journal/817/c-in-s&e-computing-in-science-and-engineering	1212	5871	C in S&E
908	Microprocessors and Microsystems	/Journal/908/microprocessors-and-microsystems	5804	5817	
177	Multimedia Tools and Applications	/Journal/177/mta-multimedia-tools-and-applications	1501	5796	MTA
357	Empirical Software Engineering	/Journal/357/ese-empirical-software-engineering	492	5762	ESE
167	Mathematical Logic Quarterly	/Journal/167/mlq-mathematical-logic-quarterly	2701	5673	MLQ
85	ACM Transactions on Internet Technology	/Journal/85/toit-acm-transactions-on-internet-technology	206	5651	TOIT
970	Computer Standards & Interfaces	/Journal/970/csi-computer-standards-&-interfaces	2271	5638	CSI
880	Journal of Electronic Testing	/Journal/880/journal-of-electronic-testing	959	5622	
43	Information Fusion	/Journal/43/inffus-information-fusion	566	5611	INFFUS
978	Information Systems Management	/Journal/978/ism-information-systems-management	1455	5585	ISM
73	International Journal of Foundations of Computer Science	/Journal/73/ijfcs-international-journal-of-foundations-of-computer-science	1024	5567	IJFCS
1063	Human Factors	/Journal/1063/human-factors	223	5563	
960	Natural Language Engineering	/Journal/960/natural-language-engineering	551	5464	
282	Cluster Computing	/Journal/282/cluster-cluster-computing	589	5463	CLUSTER
15403	Software Engineering Journal	/Journal/15403/software-engineering-journal	428	5457	
219	ACM Transactions on Computational Logic	/Journal/219/tocl-acm-transactions-on-computational-logic	360	5415	TOCL
844	Graphs and Combinatorics	/Journal/844/graphs-and-combinatorics	1395	5234	
4489	Computers and Geotechnics	/Journal/4489/comput-geotech-computers-and-geotechnics	1213	5122	COMPUT GEOTECH
398	Journal of Systems Architecture	/Journal/398/jsa-journal-of-systems-architecture	1139	5077	JSA
224	ACM Transactions in Embedded Computing Systems	/Journal/224/tecs-acm-transactions-in-embedded-computing-systems	422	5072	TECS
324	Engineering With Computers	/Journal/324/ewc-engineering-with-computers	742	5067	EWC
428	Scientific Programming	/Journal/428/sp-scientific-programming	456	5048	SP
4517	European Transactions on Telecommunications	/Journal/4517/eur-trans-telecommun-european-transactions-on-telecommunications	594	4935	EUR TRANS TELECOMMUN
438	Ubiquity	/Journal/438/ubiquity	1047	4913	
321	Electronic Markets	/Journal/321/em-electronic-markets	767	4881	EM
205	Requirements Engineering	/Journal/205/re-requirements-engineering	363	4863	RE
232	Ai Communications	/Journal/232/aicom-ai-communications	450	4850	AICOM
549	IEEE Computer Society	/Journal/549/ieee-computer-society	262	4849	
823	Discrete Event Dynamic Systems	/Journal/823/deds-discrete-event-dynamic-systems	367	4831	DEDS
384	Integration	/Journal/384/integration	991	4827	
290	Computational Complexity	/Journal/290/cc-computational-complexity	379	4796	CC
5296	Iee Proceedings-circuits Devices and Systems	/Journal/5296/iee-proc-circuits-device-syst-iee-proceedings-circuits-devices-and-systems	990	4782	IEE PROC-CIRCUITS DEVICE SYST
135	Journal of Software Maintenance and Evolution: Research and Practice	/Journal/135/smr-journal-of-software-maintenance-and-evolution-research-and-practice	527	4726	SMR
104	Journal of Computer Science and Technology	/Journal/104/jcst-journal-of-computer-science-and-technology	1987	4703	JCST
4527	Iee Proceedings-computers and Digital Techniques	/Journal/4527/iee-proc-comput-dig-tech-iee-proceedings-computers-and-digital-techniques	700	4667	IEE PROC-COMPUT DIG TECH
885	Journal of Network and Computer Applications	/Journal/885/jnca-journal-of-network-and-computer-applications	829	4631	JNCA
304	Computing Systems	/Journal/304/csys-computing-systems	154	4629	CSYS
798	Archive for Mathematical Logic	/Journal/798/arch-math-log-archive-for-mathematical-logic	1415	4577	Arch. Math. Log.
159	Library Trends	/Journal/159/libt-library-trends	1126	4571	LIBT
54	Theoretical Informatics and Applications	/Journal/54/ita-theoretical-informatics-and-applications	940	4535	ITA
195	Parallel Processing Letters	/Journal/195/ppl-parallel-processing-letters	840	4535	PPL
5316	IEEE Intelligent Systems & Their Applications	/Journal/5316/ieee-intell-syst-appl-ieee-intelligent-systems-&-their-applications	240	4507	IEEE INTELL SYST APPL
6	IEEE/ACM Transactions on Computational Biology and Bioinformatics	/Journal/6/tcbb-ieee-acm-transactions-on-computational-biology-and-bioinformatics	1082	4471	TCBB
1008	It & People	/Journal/1008/it-&-people	500	4442	
349	Ai Edam Artificial Intelligence for Engineering Design, Analysis and Manufacturing	/Journal/349/aiedam-ai-edam-artificial-intelligence-for-engineering-design-analysis-and-manufacturing	770	4434	AIEDAM
235	Applicable Algebra in Engineering, Communication and Computing	/Journal/235/aaecc-applicable-algebra-in-engineering-communication-and-computing	670	4347	AAECC
805	The Bulletin of Symbolic Logic	/Journal/805/bsl-the-bulletin-of-symbolic-logic	618	4341	BSL
5194	Cybernetics and Systems Analysis	/Journal/5194/cybern-syst-anal-engl-tr-cybernetics-and-systems-analysis	5721	4337	CYBERN SYST ANAL-ENGL TR
1066	Journal of Electronic Imaging	/Journal/1066/jei-journal-of-electronic-imaging	409	4328	JEI
97	Journal of Combinatorial Optimization	/Journal/97/jco-journal-of-combinatorial-optimization	866	4279	JCO
5177	Computer-aided Civil and Infrastructure Engineering	/Journal/5177/comput-aided-civil-infrastr-e-computer-aided-civil-and-infrastructure-engineering	944	4249	COMPUT-AIDED CIVIL INFRASTR E
1042	IEEE Transactions on Professional Communication	/Journal/1042/ieee-trans-profess-commun-ieee-transactions-on-professional-communication	1244	4193	IEEE Trans. Profess. Commun.
302	Computers in Entertainment	/Journal/302/cie-computers-in-entertainment	401	4193	CIE
57	Intelligent Data Analysis	/Journal/57/ida-intelligent-data-analysis	476	4167	IDA
331	Geoinformatica	/Journal/331/geoinformatica	453	4151	
30	Logic Journal of The Igpl / Bulletin of The Igpl	/Journal/30/igpl-logic-journal-of-the-igpl-bulletin-of-the-igpl	727	4149	IGPL
64	International Journal on Digital Libraries	/Journal/64/jodl-international-journal-on-digital-libraries	269	4126	JODL
80	International Journal of Software Engineering and Knowledge Engineering	/Journal/80/ijseke-international-journal-of-software-engineering-and-knowledge-engineering	728	4077	IJSEKE
196	Pattern Analysis and Applications	/Journal/196/paa-pattern-analysis-and-applications	494	3998	PAA
241	Ars Combinatoria	/Journal/241/arscom-ars-combinatoria	1488	3980	ARSCOM
261	Software Testing, Verification & Reliability	/Journal/261/stvr-software-testing-verification-&-reliability	498	3948	STVR
247	Automated Software Engineering	/Journal/247/ase-automated-software-engineering	443	3877	ASE
88	Systems and Computers in Japan	/Journal/88/scjapan-systems-and-computers-in-japan	3038	3865	SCJAPAN
4518	Eurasip Journal on Wireless Communications and Networking	/Journal/4518/eurasip-j-wirel-commun-netw-eurasip-journal-on-wireless-communications-and-networking	936	3834	EURASIP J WIREL COMMUN NETW
129	Journal of Object Technology	/Journal/129/jot-journal-of-object-technology	750	3830	JOT
145	Journal of Visualization and Computer Animation	/Journal/145/jvca-journal-of-visualization-and-computer-animation	286	3825	JVCA
1033	IEEE Transactions on Information Forensics and Security	/Journal/1033/ieee-transactions-on-information-forensics-and-security	697	3821	
307	Constraints - An International Journal	/Journal/307/constraints-constraints-an-international-journal	434	3805	CONSTRAINTS
19	IEEE Transactions on Dependable and Secure Computing	/Journal/19/tdsc-ieee-transactions-on-dependable-and-secure-computing	312	3761	TDSC
954	Concurrent Engineering: Research and Applications	/Journal/954/concurrent-engineering-r&a-concurrent-engineering-research-and-applications	653	3758	Concurrent Engineering: R&A
404	Neural Computing and Applications	/Journal/404/nca-neural-computing-and-applications	1180	3757	NCA
1022	Annual Reviews in Control	/Journal/1022/annual-reviews-in-control	378	3733	
125	Journal of Logic, Language and Information	/Journal/125/jolli-journal-of-logic-language-and-information	649	3705	JOLLI
1019	Transactions in Gis	/Journal/1019/t-gis-transactions-in-gis	510	3688	T. GIS
863	Information Systems Frontiers	/Journal/863/isf-information-systems-frontiers	567	3684	ISF
5119	Artificial Intelligence in Engineering	/Journal/5119/artif-intell-eng-artificial-intelligence-in-engineering	440	3684	ARTIF INTELL ENG
446	Communications of The Ais	/Journal/446/cais-communications-of-the-ais	103	3683	CAIS
482	ACM Sigsim Simulation Digest	/Journal/482/acm-sigsim-simulation-digest	845	3667	
4499	Computer Methods in Biomechanics and Biomedical Engineering	/Journal/4499/comput-methods-biomech-biomed-computer-methods-in-biomechanics-and-biomedical-engineering	1709	3625	COMPUT METHODS BIOMECH BIOMED
922	Reliable Computing	/Journal/922/reliable-computing	601	3624	
886	Journal of Network and Systems Management	/Journal/886/jnsm-journal-of-network-and-systems-management	860	3601	JNSM
471	ACM Sigmicro Newsletter	/Journal/471/acm-sigmicro-newsletter	625	3587	
87	Information Technology	/Journal/87/it-information-technology	1483	3585	IT
921	Real-time Imaging	/Journal/921/real-time-imaging	427	3577	
881	Journal of High Speed Networks	/Journal/881/jhsn-journal-of-high-speed-networks	261	3566	JHSN
432	The Atlantic Monthly	/Journal/432/theatlantic-the-atlantic-monthly	39	3533	THEATLANTIC
807	Complexity	/Journal/807/complexity	842	3530	
14765	Cvgip: Image Understanding	/Journal/14765/cvgip-image-understanding	218	3507	
118	Journal of Grid Computing	/Journal/118/grid-journal-of-grid-computing	253	3493	GRID
256	Software and System Modeling	/Journal/256/sosym-software-and-system-modeling	356	3488	SOSYM
326	Genetic Programming and Evolvable Machines	/Journal/326/gpem-genetic-programming-and-evolvable-machines	350	3462	GPEM
65	International Journal on Document Analysis and Recognition	/Journal/65/ijdar-international-journal-on-document-analysis-and-recognition	337	3388	IJDAR
652	IEEE Computer Applications in Power	/Journal/652/ieee-computer-applications-in-power	502	3375	
2	Inteligencia Artificial,revista Iberoamericana De Inteligencia Artificial	/Journal/2/aepia-inteligencia-artificial-revista-iberoamericana-de-inteligencia-artificial	352	3369	AEPIA
1025	The Electronic Library	/Journal/1025/the-electronic-library	1496	3360	
260	Software Process: Improvement and Practice	/Journal/260/sopr-software-process-improvement-and-practice	500	3340	SOPR
186	Nordic Journal of Computing	/Journal/186/njc-nordic-journal-of-computing	328	3336	NJC
298	Computer Languages, Systems & Structures	/Journal/298/cl-computer-languages-systems-&-structures	464	3315	CL
469	ACM Siggroup Bulletin	/Journal/469/acm-siggroup-bulletin	315	3314	
916	A Journal on The Theory of Ordered Sets and Its Applications	/Journal/916/order-a-journal-on-the-theory-of-ordered-sets-and-its-applications	966	3306	Order
701	International Journal of Algebra and Computation	/Journal/701/ijac-international-journal-of-algebra-and-computation	680	3286	IJAC
231	Ai & Society	/Journal/231/ais-ai-&-society	1044	3285	AIS
266	Theory and Practice of Object Systems	/Journal/266/tapos-theory-and-practice-of-object-systems	127	3270	TAPOS
5269	Expert Systems	/Journal/5269/expert-systems	594	3250	
131	Journal of Programming Languages	/Journal/131/jpl-journal-of-programming-languages	60	3211	JPL
865	International Journal of Communication Systems	/Journal/865/int-j-communication-systems-international-journal-of-communication-systems	1154	3203	Int. J. Communication Systems
842	Foundations of Computational Mathematics	/Journal/842/focm-foundations-of-computational-mathematics	258	3203	FoCM
238	Annals of Software Engineering	/Journal/238/ansoft-annals-of-software-engineering	375	3201	ANSOFT
10185	Aslib Proceedings	/Journal/10185/aslib-proc-aslib-proceedings	2336	3194	ASLIB PROC
814	Computers & Electrical Engineering	/Journal/814/cee-computers-&-electrical-engineering	1506	3191	CEE
4515	Etri Journal	/Journal/4515/etri-j-etri-journal	1090	3186	ETRI J
895	Journal of Geographical Systems	/Journal/895/journal-of-geographical-systems	462	3181	
481	ACM Sigsam Bulletin	/Journal/481/acm-sigsam-bulletin	997	3144	
4491	Computers and The Humanities	/Journal/4491/comput-hum-computers-and-the-humanities	960	3142	COMPUT HUM
17024	Logistics Information Management	/Journal/17024/logistics-information-management	555	3129	
859	Ima Journal of Mathematical Control and Information	/Journal/859/ima-mci-ima-journal-of-mathematical-control-and-information	772	3108	IMA MCI
767	ACM Transactions on Sensor Networks	/Journal/767/tosn-acm-transactions-on-sensor-networks	242	3101	TOSN
201	ACM Queue	/Journal/201/acm-queue	901	3096	
793	Annales Des Télécommunications	/Journal/793/adt-annales-des-t-l-communications	3825	3062	AdT
4510	Displays	/Journal/4510/displays	1755	3036	
1014	Proceedings of The Vldb Endowment	/Journal/1014/pvldb-proceedings-of-the-vldb-endowment	542	3032	PVLDB
91	Journal of Applied Non-classical Logics	/Journal/91/jancl-journal-of-applied-non-classical-logics	603	3011	JANCL
178	Natural Computing	/Journal/178/nc-natural-computing	385	3008	NC
4472	Aeu-international Journal of Electronics and Communications	/Journal/4472/aeu-int-j-electron-commun-aeu-international-journal-of-electronics-and-communications	1310	2994	AEU-INT J ELECTRON COMMUN
787	Advanced Engineering Informatics	/Journal/787/artificial-advanced-engineering-informatics	455	2943	Artificial
795	Applied Categorical Structures	/Journal/795/acs-applied-categorical-structures	693	2938	ACS
980	It Professional	/Journal/980/it-professional	1055	2928	
455	ACM Sigada Ada Letters	/Journal/455/acm-sigada-ada-letters	1570	2906	
876	Journal of Bioinformatics and Computational Biology	/Journal/876/jbcb-journal-of-bioinformatics-and-computational-biology	499	2887	JBCB
5691	Multibody System Dynamics	/Journal/5691/multibody-syst-dyn-multibody-system-dynamics	545	2865	MULTIBODY SYST DYN
44	Information Management & Computer Security	/Journal/44/imcs-information-management-&-computer-security	537	2852	IMCS
109	Journal of Discrete Algorithms	/Journal/109/jda-journal-of-discrete-algorithms	441	2851	JDA
448	Journal of Computing Sciences in Colleges	/Journal/448/jcsc-journal-of-computing-sciences-in-colleges	1498	2847	JCSC
4476	Bt Technology Journal	/Journal/4476/bt-technol-j-bt-technology-journal	790	2839	BT TECHNOL J
479	ACM Sigplan Lisp Pointers	/Journal/479/acm-sigplan-lisp-pointers	296	2838	
366	International Journal on Artificial Intelligence Tools	/Journal/366/ijait-international-journal-on-artificial-intelligence-tools	600	2833	IJAIT
1056	European Journal of Information Systems	/Journal/1056/ejis-european-journal-of-information-systems	395	2831	EJIS
901	Machine Translation	/Journal/901/machine-translation	438	2823	
5468	Isa Transactions	/Journal/5468/isa-trans-isa-transactions	1151	2816	ISA TRANS
156	Artificial Intelligence and Law	/Journal/156/ail-artificial-intelligence-and-law	395	2816	AIL
13894	Computing and Visualization in Science	/Journal/13894/computing-and-visualization-in-science	347	2761	
386	in Silico Biology	/Journal/386/isb-in-silico-biology	216	2722	ISB
762	ACM Transactions on Algorithms	/Journal/762/talg-acm-transactions-on-algorithms	482	2720	TALG
1026	Electronic Notes in Discrete Mathematics	/Journal/1026/electronic-notes-in-discrete-mathematics	1996	2706	
4522	Global Networks-a Journal of Transnational Affairs	/Journal/4522/glob-netw-global-networks-a-journal-of-transnational-affairs	261	2704	GLOB NETW
185	New Review of Hypermedia and Multimedia / Hypermedia	/Journal/185/new-review-of-hypermedia-and-multimedia-hypermedia	369	2683	
4512	Electronics and Communications in Japan Part I-communications	/Journal/4512/electron-commun-jpn-i-electronics-and-communications-in-japan-part-i-communications	3588	2677	ELECTRON COMMUN JPN I
873	Internet Mathematics	/Journal/873/internet-mathematics	284	2670	
1067	Cognitive Systems Research	/Journal/1067/cognitive-systems-research	350	2661	
739	International Journal of Wireless Information Networks	/Journal/739/ijwin-international-journal-of-wireless-information-networks	443	2658	IJWIN
257	Software - Concepts and Tools / Structured Programming	/Journal/257/stp-software-concepts-and-tools-structured-programming	181	2634	STP
395	Journal of Intelligent and Fuzzy Systems	/Journal/395/jifs-journal-of-intelligent-and-fuzzy-systems	453	2621	JIFS
121	Journal of Information Science and Engineering	/Journal/121/jise-journal-of-information-science-and-engineering	1383	2618	JISE
101	Journal of Computing and Information Science in Engineering	/Journal/101/jcise-journal-of-computing-and-information-science-in-engineering	446	2611	JCISE
966	IEEE Transactions Automation Science and Engineering	/Journal/966/ieee-transactions-automation-science-and-engineering	614	2584	
1013	Online Information Review	/Journal/1013/online-information-review	602	2580	
4586	Simulation Modelling Practice and Theory	/Journal/4586/simul-model-pract-theory-simulation-modelling-practice-and-theory	915	2567	SIMUL MODEL PRACT THEORY
429	Software Quality Journal	/Journal/429/sqj-software-quality-journal	477	2533	SQJ
4562	Journal of Management Information Systems	/Journal/4562/j-manage-inform-syst-journal-of-management-information-systems	210	2533	J MANAGE INFORM SYST
940	Swarm Intelligence	/Journal/940/swarm-intelligence	70	2519	
477	ACM Sigois Bulletin	/Journal/477/acm-sigois-bulletin	511	2503	
400	Kybernetika	/Journal/400/kybernetika	131	2499	
926	Science in China Series F: Information Sciences	/Journal/926/science-in-china-series-f-information-sciences	1262	2471	
268	Telematics and Informatics	/Journal/268/tele-telematics-and-informatics	1153	2470	TELE
11702	Iet Control Theory and Applications	/Journal/11702/iet-control-theory-and-applications	603	2456	
452	ACM Sigapl Apl Quote Quad	/Journal/452/acm-sigapl-apl-quote-quad	2075	2446	
8	IEEE Annals of The History of Computing	/Journal/8/annals-ieee-annals-of-the-history-of-computing	1813	2445	ANNALS
133	Journal of Research and Practice in Information Technology	/Journal/133/acj-journal-of-research-and-practice-in-information-technology	785	2417	ACJ
14217	Microprocessing and Microprogramming	/Journal/14217/microprocessing-and-microprogramming	1955	2408	
15755	Information, Communication & Society	/Journal/15755/information-communication-&-society	818	2392	
4524	Gps Solutions	/Journal/4524/gps-solut-gps-solutions	566	2388	GPS SOLUT
1030	Journal of Field Robotics	/Journal/1030/jfr-journal-of-field-robotics	234	2375	JFR
994	IEEE Transactions on Industrial Informatics	/Journal/994/ieee-transactions-on-industrial-informatics	431	2362	
36	Informatica (slovenia)	/Journal/36/informaticasi-informatica-slovenia	801	2343	INFORMATICASI
5441	International Journal of Numerical Modelling-electronic Networks Devices and Fields	/Journal/5441/int-j-numer-model-electron-n-international-journal-of-numerical-modelling-electronic-networks	854	2331	INT J NUMER MODEL ELECTRON N
1068	Proceedings of The IEEE	/Journal/1068/proceedings-of-the-ieee	1586	2317	
16730	Literary and Linguistic Computing	/Journal/16730/literary-and-linguistic-computing	996	2313	
15396	Iee Proceedings E Computers and Digital Techniques	/Journal/15396/iee-proceedings-e-computers-and-digital-techniques	724	2313	
352	Distributed Systems Engineering	/Journal/352/dse-distributed-systems-engineering	157	2303	DSE
456	ACM Sigbio Newsletter	/Journal/456/acm-sigbio-newsletter	307	2299	
387	Information Visualization	/Journal/387/ivs-information-visualization	287	2278	IVS
163	Theory and Practice of Logic Programming	/Journal/163/tplp-theory-and-practice-of-logic-programming	333	2273	TPLP
4500	Computer Music Journal	/Journal/4500/comput-music-j-computer-music-journal	1095	2220	COMPUT MUSIC J
236	Wirtschaftsinformatik / Angewandte Informatik	/Journal/236/wi-wirtschaftsinformatik-angewandte-informatik	2013	2207	WI
