"CJourID","DomainID","SubDomainID"
"15712","4","11"
"15713","6","0"
"15714","7","17"
"15715","6","16"
"15716","22","0"
"15717","3","0"
"15718","7","18"
"15719","15","10"
"15720","22","13"
"15721","3","4"
"15722","8","0"
"15723","7","17"
"15723","7","18"
"15724","1","0"
"15725","10","0"
"15726","6","14"
"15727","4","0"
"15728","1","0"
"15729","10","6"
"15730","15","0"
"15731","4","6"
"15732","3","5"
"15733","22","8"
"15734","10","11"
"15735","3","10"
"15736","4","9"
"15737","22","13"
"15738","3","8"
"15739","22","0"
"15740","3","3"
"15741","3","8"
"15742","2","0"
"15743","8","8"
"15744","22","0"
"15745","3","8"
"15746","22","0"
"15747","22","10"
"15748","22","0"
"15749","9","6"
"15750","22","13"
"15751","6","22"
"15752","3","4"
"15752","3","5"
"15753","7","12"
"15753","7","13"
"15754","16","4"
"15755","2","0"
"15756","19","0"
"15757","4","0"
"15757","4","7"
"15758","2","0"
"15759","6","0"
"15760","7","13"
"15761","16","1"
"15762","4","11"
"15763","6","3"
"15763","22","3"
"15764","22","10"
"15765","6","0"
"15766","6","0"
"15767","6","22"
"15768","22","13"
"15769","22","10"
"15770","22","3"
"15771","6","22"
"15772","3","0"
"15773","6","22"
"15774","6","0"
"15774","22","6"
"15774","22","13"
"15775","6","22"
"15776","2","0"
"15777","7","9"
"15777","7","13"
"15778","4","11"
"15779","22","6"
"15780","6","22"
"15781","7","13"
"15782","7","0"
"15783","22","1"
"15783","22","8"
"15784","7","6"
"15784","7","13"
"15785","6","20"
"15786","7","13"
"15787","7","0"
"15788","7","13"
"15789","3","0"
"15790","7","13"
"15791","7","13"
"15792","3","0"
"15793","7","1"
"15793","7","6"
"15794","7","12"
"15794","7","13"
"15795","6","22"
"15796","6","0"
"15797","22","6"
"15798","6","22"
"15799","6","10"
"15800","6","22"
"15801","3","6"
"15802","1","0"
"15803","7","6"
"15803","7","18"
"15804","7","6"
"15804","7","18"
"15805","22","12"
"15806","22","12"
"15807","22","12"
"15808","7","7"
"15809","22","12"
"15810","22","3"
"15811","6","0"
"15812","22","12"
"15813","2","0"
"15814","22","12"
"15815","7","8"
"15816","7","0"
"15816","22","8"
"15816","22","9"
"15817","6","22"
"15818","7","18"
"15819","6","22"
"15820","6","22"
"15821","7","12"
"15821","7","13"
"15822","3","6"
"15823","6","22"
"15824","7","18"
"15825","22","10"
"15826","2","0"
"15827","3","14"
"15828","22","13"
"15829","7","15"
"15830","6","14"
"15831","22","12"
"15832","22","9"
"15833","6","13"
"15833","22","13"
"15834","22","10"
"15835","7","0"
"15835","22","8"
"15836","6","22"
"15837","22","12"
"15838","6","22"
"15839","22","12"
"15840","22","0"
"15841","22","12"
"15842","7","0"
"15843","7","13"
"15844","6","10"
"15845","6","22"
"15846","22","12"
"15847","6","22"
"15848","6","22"
"15849","6","22"
"15850","4","11"
"15851","7","13"
"15852","8","4"
"15852","8","9"
"15853","5","0"
"15854","6","10"
"15855","9","0"
"15855","22","2"
"15855","22","13"
"15856","8","0"
"15857","15","0"
"15858","16","0"
"15859","6","22"
"15860","6","22"
"15861","22","13"
"15862","22","1"
"15863","9","0"
"15864","8","6"
"15865","6","16"
"15866","2","0"
"15867","7","9"
"15868","6","22"
"15869","7","13"
"15870","22","12"
"15871","3","10"
"15872","3","0"
"15873","6","0"
"15874","7","10"
"15875","3","5"
"15876","3","6"
"15877","7","10"
"15878","8","6"
"15879","7","16"
"15880","3","8"
"15881","3","0"
"15882","22","13"
"15883","6","22"
"15884","6","22"
"15885","22","3"
"15885","22","9"
"15886","9","0"
"15887","3","5"
"15888","9","0"
"15889","2","0"
"15890","22","1"
"15890","22","11"
"15891","8","0"
"15892","6","20"
"15893","5","0"
"15894","6","20"
"15895","6","13"
"15895","22","13"
"15896","22","10"
"15897","19","11"
"15898","9","5"
"15899","5","6"
"15900","3","8"
"15901","4","13"
"15902","22","13"
"15903","6","22"
"15904","8","7"
"15905","22","2"
"15906","6","22"
"15907","7","15"
"15908","8","7"
"15909","16","4"
"15910","6","0"
"15911","6","22"
"15912","22","3"
"15913","6","22"
"15914","7","11"
"15915","22","13"
"15916","3","8"
"15917","3","11"
"15918","22","0"
"15919","19","2"
"15920","22","0"
"15921","4","4"
"15921","6","20"
"15922","22","13"
"15923","22","8"
"15924","3","6"
"15925","3","6"
"15926","3","5"
"15927","7","0"
"15928","22","1"
"15929","2","0"
"15930","22","13"
"15931","7","13"
"15932","6","10"
"15933","4","11"
"15934","22","3"
"15935","3","0"
"15936","22","10"
"15936","22","13"
"15937","7","12"
"15937","7","13"
"15938","22","13"
"15939","16","5"
"15940","22","12"
"15941","22","1"
"15942","3","5"
"15942","22","1"
"15943","6","22"
"15944","2","0"
"15945","22","9"
"15946","6","8"
"15947","3","6"
"15948","22","13"
"15949","22","13"
"15950","3","7"
"15951","3","4"
"15952","3","8"
"15953","6","17"
"15954","3","3"
"15955","22","8"
"15956","7","8"
"15956","7","13"
"15957","3","8"
"15958","3","7"
"15959","22","13"
"15960","9","4"
"15961","8","9"
"15962","4","0"
"15963","7","8"
"15963","7","16"
"15964","6","22"
"15965","7","0"
"15966","22","13"
"15967","22","2"
"15968","22","2"
"15968","22","3"
"15969","22","13"
"15970","22","13"
"15971","7","12"
"15972","22","13"
"15973","22","13"
"15974","6","22"
"15975","6","22"
"15976","6","22"
"15977","6","22"
"15978","22","13"
"15979","3","7"
"15980","22","2"
"15981","6","22"
"15982","22","1"
"15983","3","0"
"15984","19","0"
"15985","15","5"
"15986","6","22"
"15987","22","2"
"15988","22","13"
"15989","22","13"
"15990","22","0"
"15991","22","2"
"15992","15","9"
"15993","22","3"
"15994","22","13"
"15995","3","5"
"15996","3","0"
"15997","6","22"
"15997","22","7"
"15998","6","0"
"15999","7","7"
"16000","22","2"
"16001","6","22"
"16002","3","4"
"16003","22","1"
"16004","3","5"
"16005","2","0"
"16006","22","13"
"16007","10","0"
"16007","10","11"
"16008","22","10"
"16009","22","13"
"16010","22","0"
"16011","22","9"
"16012","7","0"
"16013","9","0"
"16014","7","16"
"16014","7","18"
"16015","22","2"
"16016","3","11"
"16017","6","22"
"16018","4","13"
"16019","3","8"
"16020","16","0"
"16021","22","10"
"16022","6","0"
"16023","6","0"
"16024","22","2"
"16024","22","13"
"16025","2","0"
"16026","10","0"
"16027","3","8"
"16028","7","15"
"16029","7","18"
"16030","2","0"
"16031","22","13"
"16032","22","8"
"16033","3","14"
"16034","3","8"
"16035","3","8"
"16036","22","8"
"16037","7","0"
"16038","7","18"
"16039","22","8"
"16040","7","6"
"16040","7","7"
"16041","7","6"
"16042","6","22"
"16043","1","0"
"16044","22","8"
"16045","22","4"
"16045","22","8"
"16046","8","10"
"16047","22","10"
"16048","22","13"
"16049","22","2"
"16050","22","7"
"16051","2","0"
"16052","3","8"
"16053","6","0"
"16054","19","0"
"16055","22","12"
"16056","4","11"
"16057","6","18"
"16058","3","8"
"16059","6","0"
"16060","22","8"
"16061","3","5"
"16062","22","0"
"16063","12","4"
"16064","22","3"
"16065","6","22"
"16066","3","10"
"16067","22","8"
"16068","6","20"
"16069","6","11"
"16070","22","8"
"16071","22","3"
"16072","22","8"
"16073","22","12"
"16073","22","13"
"16074","22","0"
"16075","22","8"
"16076","6","22"
"16077","22","8"
"16078","3","0"
"16079","22","8"
"16080","6","22"
"16081","22","0"
"16082","6","22"
"16083","22","8"
"16084","7","13"
"16085","22","8"
"16086","22","11"
"16087","8","4"
"16088","3","3"
"16089","7","12"
"16089","7","13"
"16090","22","3"
"16091","1","0"
"16092","1","0"
"16093","22","3"
"16094","7","17"
"16095","4","11"
"16096","6","22"
"16097","4","9"
"16098","3","4"
"16099","22","8"
"16100","6","22"
"16101","6","22"
"16102","22","13"
"16103","3","8"
"16104","8","0"
"16105","22","8"
"16106","22","8"
"16107","8","10"
"16108","7","0"
"16109","22","0"
"16110","3","8"
"16111","7","7"
"16112","22","3"
"16112","22","13"
"16113","8","8"
"16114","6","13"
"16115","22","8"
"16116","3","0"
"16117","3","0"
"16118","3","6"
"16119","16","4"
"16120","22","13"
"16121","22","13"
"16122","3","8"
"16123","7","10"
"16124","3","7"
"16125","3","0"
"16126","22","8"
"16127","22","13"
"16128","6","22"
"16129","22","8"
"16130","22","8"
"16131","3","4"
"16132","2","0"
"16133","22","8"
"16134","22","2"
"16134","22","3"
"16135","22","13"
"16136","22","0"
"16137","22","2"
"16138","22","3"
"16138","22","13"
"16139","22","3"
"16140","22","0"
"16141","6","22"
"16142","3","5"
"16143","6","22"
"16144","9","7"
"16145","9","0"
"16146","15","5"
"16146","15","10"
"16147","22","13"
"16148","6","22"
"16149","3","8"
"16150","22","8"
"16151","6","22"
"16152","22","13"
"16153","6","22"
"16154","22","13"
"16155","22","13"
"16156","22","13"
"16157","22","8"
"16158","22","13"
"16159","22","8"
"16160","3","6"
"16161","3","8"
"16162","7","6"
"16163","22","13"
"16164","22","13"
"16165","6","22"
"16166","3","0"
"16167","7","8"
"16167","7","10"
"16168","10","10"
"16169","22","8"
"16170","3","6"
"16171","22","13"
"16172","3","0"
"16173","6","21"
"16174","6","14"
"16175","7","7"
"16176","22","13"
"16177","7","13"
"16178","22","10"
"16179","6","15"
"16180","22","13"
"16181","22","3"
"16182","6","21"
"16183","22","8"
"16184","3","7"
"16185","7","6"
"16186","7","7"
"16186","7","18"
"16187","6","22"
"16188","22","8"
"16189","3","8"
"16190","22","0"
"16191","22","13"
"16192","9","0"
"16193","3","4"
"16194","6","22"
"16195","7","15"
"16196","6","0"
"16197","3","0"
"16198","22","13"
"16199","3","0"
"16200","7","0"
"16201","2","0"
"16202","22","10"
"16202","22","13"
"16203","7","18"
"16204","5","0"
"16204","5","2"
"16205","22","8"
"16205","22","9"
"16206","7","7"
"16207","22","13"
"16208","7","7"
"16209","7","13"
"16210","7","13"
"16211","7","13"
"16212","9","0"
"16213","7","13"
"16214","22","8"
"16215","6","22"
"16216","22","1"
"16217","15","0"
"16218","6","14"
"16218","6","22"
"16219","7","12"
"16219","7","13"
"16220","22","14"
"16221","7","0"
"16221","22","8"
"16222","8","13"
"16222","22","13"
"16223","2","0"
"16224","6","0"
"16225","7","8"
"16225","7","12"
"16226","6","3"
"16227","6","3"
"16228","6","13"
"16229","6","0"
"16230","3","8"
"16231","6","22"
"16232","6","22"
"16233","22","13"
"16234","22","8"
"16235","3","0"
"16236","22","8"
"16237","6","7"
"16238","22","8"
"16239","7","0"
"16239","22","8"
"16240","3","0"
"16241","3","6"
"16242","7","14"
"16243","6","22"
"16244","22","8"
"16245","9","0"
"16246","22","13"
"16247","3","0"
"16248","3","3"
"16249","22","13"
"16250","22","4"
"16251","22","13"
"16252","22","4"
"16253","22","0"
"16254","3","8"
"16255","3","0"
"16256","22","13"
"16257","6","22"
"16258","22","3"
"16259","7","9"
"16260","22","13"
"16261","22","8"
"16261","22","13"
"16262","15","10"
"16263","22","13"
"16264","3","0"
"16265","3","0"
"16266","3","8"
"16267","6","3"
"16268","6","22"
"16269","3","8"
"16270","3","0"
"16271","3","7"
"16272","22","13"
"16273","3","4"
"16274","22","13"
"16275","10","4"
"16276","6","0"
"16277","3","7"
"16278","7","0"
"16279","6","0"
"16280","7","13"
"16281","7","13"
"16282","22","8"
"16283","3","8"
"16284","6","22"
"16285","22","8"
"16286","3","0"
"16287","3","0"
"16288","3","8"
"16289","22","8"
"16290","3","0"
"16291","6","16"
"16292","6","17"
"16293","6","22"
"16294","6","22"
"16295","6","0"
"16296","22","6"
"16297","6","22"
"16298","7","13"
"16299","6","22"
"16300","3","6"
"16301","22","2"
"16302","22","6"
"16303","22","8"
"16304","22","4"
"16305","3","7"
"16306","15","3"
"16306","15","9"
"16306","15","10"
"16306","15","12"
"16307","22","13"
"16308","3","6"
"16309","6","22"
"16310","6","22"
"16311","22","8"
"16312","22","8"
"16313","6","0"
"16314","22","8"
"16315","6","22"
"16316","22","2"
"16317","6","22"
"16318","4","11"
"16319","22","13"
"16320","10","0"
"16320","10","11"
"16321","22","13"
"16322","3","5"
"16323","4","0"
"16324","8","4"
"16325","6","22"
"16326","3","7"
"16327","7","0"
"16328","22","8"
"16328","22","13"
"16329","6","0"
"16330","22","2"
"16331","6","22"
"16332","19","0"
"16333","5","16"
"16334","19","0"
"16335","19","0"
"16336","22","10"
"16336","22","13"
"16337","6","0"
"16338","3","14"
"16339","22","13"
"16340","7","0"
"16340","22","9"
"16341","22","13"
"16342","22","13"
"16343","6","22"
"16344","19","0"
"16345","22","13"
"16346","22","13"
"16347","3","5"
"16348","16","1"
"16349","22","8"
"16350","6","0"
"16351","22","9"
"16352","22","13"
"16353","6","22"
"16354","22","13"
"16355","22","4"
"16356","22","4"
"16356","22","13"
"16357","22","2"
"16358","22","13"
"16359","6","22"
"16360","6","22"
"16361","6","22"
"16362","6","22"
"16363","22","13"
"16364","22","13"
"16365","22","13"
"16366","6","22"
"16367","22","13"
"16368","6","22"
"16369","6","22"
"16370","22","8"
"16371","1","0"
"16372","22","8"
"16373","7","3"
"16373","7","18"
"16374","6","22"
"16375","6","16"
"16376","22","9"
"16377","22","9"
"16378","3","5"
"16379","22","13"
"16380","9","0"
"16381","3","4"
"16382","3","4"
"16383","3","0"
"16384","22","0"
"16385","22","13"
"16386","3","14"
"16387","22","0"
"16388","4","10"
"16388","5","19"
"16389","4","0"
"16389","4","10"
"16390","6","0"
"16391","7","13"
"16392","3","3"
"16392","22","1"
"16393","3","0"
"16394","6","20"
"16395","6","17"
"16396","2","0"
"16397","22","4"
"16398","8","4"
"16399","16","2"
"16400","15","5"
"16401","22","13"
"16402","2","0"
"16403","7","0"
"16404","22","13"
"16405","6","22"
"16406","7","17"
"16407","22","9"
"16408","10","6"
"16409","10","6"
"16410","9","6"
"16411","3","10"
"16412","3","8"
"16413","4","6"
"16413","4","8"
"16414","22","2"
"16415","22","9"
"16415","22","10"
"16416","7","16"
"16417","15","0"
"16418","22","2"
"16419","22","8"
"16420","3","7"
"16421","16","0"
"16422","22","0"
"16423","6","22"
"16424","22","11"
"16425","22","13"
"16426","6","0"
"16427","7","13"
"16428","22","13"
"16429","22","13"
"16430","22","8"
"16431","3","0"
"16432","9","0"
"16432","22","13"
"16433","22","8"
"16434","6","13"
"16434","22","13"
"16435","22","13"
"16436","22","13"
"16437","10","10"
"16438","10","9"
"16439","3","3"
"16440","22","4"
"16440","22","13"
"16441","6","22"
"16442","3","4"
"16443","22","13"
"16444","7","13"
"16445","7","13"
"16446","22","8"
"16447","7","9"
"16448","4","6"
"16449","6","22"
"16450","3","3"
"16451","22","13"
"16452","22","0"
"16453","6","22"
"16454","22","13"
"16455","7","14"
"16456","10","3"
"16457","22","0"
"16458","22","0"
"16459","3","1"
"16460","22","8"
"16461","22","0"
"16462","22","1"
"16463","6","0"
"16464","22","2"
"16465","3","0"
"16466","22","13"
"16467","22","8"
"16468","22","0"
"16469","22","3"
"16470","22","3"
"16470","22","13"
"16471","3","4"
"16472","6","22"
"16473","22","13"
"16474","3","0"
"16475","3","8"
"16476","3","4"
"16477","22","3"
"16478","3","5"
"16479","3","5"
"16480","3","10"
"16481","12","13"
"16482","7","13"
"16483","6","7"
"16484","6","22"
"16485","3","5"
"16486","3","9"
"16487","3","3"
"16488","16","1"
"16489","3","3"
"16490","6","22"
"16491","2","0"
"16492","2","0"
"16493","8","9"
"16494","22","13"
"16495","8","4"
"16495","8","5"
"16496","1","0"
"16497","1","0"
"16498","22","13"
"16499","22","8"
"16500","22","13"
"16501","22","8"
"16502","3","4"
"16503","3","8"
"16504","22","0"
"16505","7","18"
"16506","3","8"
"16507","3","0"
"16508","6","22"
"16509","6","22"
"16510","3","13"
"16511","22","0"
"16512","22","13"
"16513","6","22"
"16514","6","0"
"16515","15","5"
"16516","22","8"
"16517","7","5"
"16517","7","7"
"16518","6","22"
"16519","22","8"
"16520","22","13"
"16521","3","0"
"16522","7","0"
"16523","22","2"
"16524","22","3"
"16525","8","4"
"16525","8","10"
"16526","22","0"
"16527","3","13"
"16528","5","1"
"16528","9","4"
"16529","7","13"
"16529","7","14"
"16530","22","8"
"16531","1","0"
"16532","22","13"
"16533","22","8"
"16534","6","22"
"16535","22","1"
"16536","22","10"
"16537","3","5"
"16538","6","22"
"16539","22","0"
"16540","22","3"
"16541","22","3"
"16542","6","22"
"16543","6","22"
"16544","8","8"
"16545","6","13"
"16545","22","13"
"16546","22","13"
"16547","6","0"
"16548","0","0"
"16549","8","6"
"16550","6","22"
"16551","6","22"
"16552","4","6"
"16553","4","6"
"16554","22","12"
"16555","6","22"
"16556","6","0"
"16557","6","22"
"16558","6","22"
"16559","2","0"
"16560","2","0"
"16561","3","8"
"16562","8","8"
"16563","8","8"
"16564","22","13"
"16565","3","8"
"16566","3","10"
"16567","3","8"
"16568","22","13"
"16569","4","11"
"16570","15","5"
"16571","6","0"
"16572","3","3"
"16573","3","1"
"16574","22","8"
"16575","7","15"
"16576","22","8"
"16577","22","3"
"16578","16","4"
"16579","22","8"
"16580","6","22"
"16581","22","8"
"16582","22","13"
"16583","7","15"
"16584","7","13"
"16585","3","6"
"16586","3","3"
"16587","22","8"
"16588","22","8"
"16589","9","5"
"16590","3","14"
"16591","8","0"
"16592","7","0"
"16593","6","22"
"16594","6","22"
"16595","3","8"
"16596","3","8"
"16597","22","13"
"16598","22","3"
"16598","22","13"
"16599","3","13"
"16600","7","18"
"16601","6","22"
"16602","8","0"
"16603","19","0"
"16604","1","0"
"16605","3","7"
"16606","3","7"
"16607","22","13"
"16608","6","22"
"16609","4","3"
"16609","6","0"
"16610","8","12"
"16611","5","0"
"16611","5","2"
"16612","7","0"
"16612","22","0"
"16613","9","0"
"16614","4","11"
"16615","9","0"
"16616","16","0"
"16617","9","0"
"16618","6","14"
"16619","8","0"
"16619","8","3"
"16620","22","8"
"16621","22","4"
"16622","4","0"
"16622","6","22"
"16623","3","10"
"16624","6","10"
"16624","6","22"
"16625","3","0"
"16626","12","12"
"16627","6","22"
"16628","2","5"
"16628","3","7"
"16629","8","12"
"16630","15","0"
"16631","5","16"
"16632","5","2"
"16632","5","16"
"16633","7","0"
"16633","22","9"
"16634","7","12"
"16635","8","15"
"16636","4","5"
"16637","15","0"
"16638","4","5"
"16639","22","4"
"16640","3","4"
"16640","3","5"
"16641","22","4"
"16642","7","13"
"16643","4","0"
"16644","22","13"
"16645","4","11"
"16646","0","0"
"16647","6","22"
"16648","22","13"
"16649","3","6"
"16650","3","6"
"16651","3","6"
"16652","7","7"
"16652","7","13"
"16653","22","14"
"16654","22","13"
"16655","8","12"
"16656","19","0"
"16657","19","0"
"16658","19","0"
"16659","19","9"
"16659","19","10"
"16660","19","2"
"16661","19","0"
"16662","19","0"
"16663","19","0"
"16664","19","0"
"16665","8","6"
"16665","8","9"
"16666","19","1"
"16666","19","6"
"16666","19","9"
"16667","19","0"
"16668","19","2"
"16669","19","0"
"16670","19","0"
"16671","19","1"
"16672","19","9"
"16673","19","2"
"16674","19","2"
"16675","19","2"
"16676","6","21"
"16677","19","0"
"16678","19","0"
"16679","19","0"
"16680","22","9"
"16681","15","0"
"16682","19","0"
"16683","1","0"
"16684","9","0"
"16686","8","0"
"16686","8","6"
"16687","8","0"
"16688","4","0"
"16689","19","0"
"16690","1","0"
"16691","0","0"
"16692","2","0"
"16693","6","12"
"16694","6","0"
"16695","6","0"
"16696","4","4"
"16697","22","3"
"16698","6","0"
"16699","3","14"
"16700","6","5"
"16701","4","8"
"16702","4","8"
"16703","7","13"
"16704","22","3"
"16705","22","0"
"16706","22","0"
"16707","6","0"
"16708","7","17"
"16709","7","0"
"16709","22","3"
"16710","9","0"
"16711","6","22"
"16712","6","0"
"16713","6","23"
"16714","15","0"
"16715","15","0"
"16716","15","7"
"16717","15","9"
"16717","15","12"
"16718","22","13"
"16719","10","0"
"16720","8","8"
"16721","6","3"
"16722","15","0"
"16723","3","3"
"16724","22","13"
"16725","7","7"
"16726","22","3"
"16726","22","8"
"16727","22","3"
"16727","22","8"
"16728","22","3"
"16729","22","8"
"16730","2","0"
"16731","6","17"
"16732","22","3"
"16733","3","14"
"16734","22","3"
"16735","22","3"
"16736","15","5"
"16737","3","9"
"16738","15","12"
"16739","6","22"
"16740","3","4"
"16741","22","3"
"16742","2","0"
"16743","22","3"
"16744","22","3"
"16745","1","0"
"16746","15","0"
"16747","5","19"
"16748","7","0"
"16748","22","3"
"16749","3","4"
"16750","22","3"
"16751","3","4"
"16752","3","0"
"16753","7","0"
"16753","22","8"
"16754","22","3"
"16755","5","19"
"16756","4","11"
"16757","7","0"
"16757","22","3"
"16758","22","8"
"16759","22","3"
"16760","22","0"
"16761","22","3"
"16762","22","8"
"16763","3","3"
"16764","6","23"
"16765","7","15"
"16766","6","13"
"16767","3","5"
"16767","3","11"
"16768","4","0"
"16769","7","0"
"16769","22","3"
"16770","7","17"
"16771","6","0"
"16772","3","8"
"16773","3","5"
"16774","8","4"
"16775","22","8"
"16776","2","21"
"16777","6","0"
"16778","4","10"
"16779","3","5"
"16780","7","11"
"16781","4","11"
"16782","22","3"
"16783","3","2"
"16784","16","4"
"16785","4","11"
"16786","4","11"
"16787","16","1"
"16788","16","1"
"16789","16","1"
"16790","6","12"
"16791","6","9"
"16792","6","0"
"16793","6","0"
"16794","6","7"
"16795","6","15"
"16796","6","22"
"16797","6","5"
"16797","6","15"
"16798","6","7"
"16799","6","3"
"16800","6","7"
"16801","6","3"
"16802","6","15"
"16803","22","13"
"16804","22","3"
"16805","6","3"
"16806","6","14"
"16807","6","15"
"16808","6","7"
"16809","6","8"
"16810","6","18"
"16811","7","13"
"16812","6","18"
"16813","6","15"
"16814","6","13"
"16815","22","13"
"16816","6","15"
"16817","6","16"
"16818","6","19"
"16819","6","0"
"16820","6","0"
"16821","6","0"
"16822","6","15"
"16823","6","0"
"16824","6","0"
"16825","6","0"
"16826","6","0"
"16827","6","0"
"16828","6","0"
"16829","6","18"
"16830","6","0"
"16831","6","0"
"16832","6","0"
"16833","6","14"
"16834","6","0"
"16835","4","14"
"16835","6","7"
"16836","6","0"
"16837","6","0"
"16838","6","18"
"16839","6","18"
"16840","6","0"
"16841","6","0"
"16842","6","6"
"16843","6","17"
"16844","6","7"
"16845","6","15"
"16846","6","0"
"16847","6","0"
"16848","6","15"
"16849","6","22"
"16850","6","12"
"16851","6","15"
"16852","6","0"
"16853","6","7"
"16854","6","0"
"16855","6","3"
"16856","6","6"
"16857","6","0"
"16858","15","0"
"16859","15","0"
"16860","15","0"
"16861","15","0"
"16862","15","0"
"16863","4","0"
"16864","4","0"
"16865","4","0"
"16866","4","0"
"16867","4","0"
"16868","4","0"
"16869","3","7"
"16870","8","0"
"16871","22","0"
"16872","4","0"
"16873","4","9"
"16874","1","0"
"16875","6","22"
"16876","6","23"
"16877","4","0"
"16878","6","0"
"16879","4","5"
"16880","4","5"
"16880","4","10"
"16881","19","0"
"16882","5","1"
"16882","5","6"
"16882","5","15"
"16883","5","1"
"16883","5","6"
"16883","5","15"
"16884","7","0"
"16884","22","8"
"16885","7","7"
"16886","7","13"
"16887","7","13"
"16888","22","12"
"16889","7","13"
"16890","7","7"
"16891","0","0"
"16892","7","16"
"16893","7","15"
"16894","2","0"
"16895","7","13"
"16896","22","2"
"16897","7","12"
"16898","7","13"
"16899","7","13"
"16900","7","12"
"16901","7","8"
"16902","7","15"
"16903","22","10"
"16904","22","3"
"16904","22","8"
"16905","7","13"
"16906","22","13"
"16907","7","0"
"16908","22","13"
"16909","7","13"
"16910","7","13"
"16911","6","22"
"16912","22","8"
"16913","22","14"
"16914","6","22"
"16915","7","0"
"16915","22","9"
"16916","7","0"
"16917","7","13"
"16918","8","5"
"16919","7","17"
"16920","7","13"
"16921","22","13"
"16922","7","13"
"16923","19","0"
"16924","7","13"
"16925","7","13"
"16926","7","13"
"16927","7","13"
"16928","22","12"
"16929","7","13"
"16930","22","13"
"16931","7","7"
"16931","7","13"
"16932","6","13"
"16933","22","12"
"16934","7","13"
"16935","22","13"
"16936","22","12"
"16937","7","13"
"16938","2","0"
"16939","7","0"
"16939","22","12"
"16940","7","0"
"16940","22","9"
"16940","22","14"
"16941","7","13"
"16942","7","18"
"16943","7","13"
"16944","22","14"
"16945","22","12"
"16946","7","12"
"16947","7","13"
"16947","7","16"
"16948","7","13"
"16949","7","13"
"16950","7","7"
"16951","7","13"
"16952","7","13"
"16953","7","13"
"16954","6","13"
"16955","22","13"
"16956","6","16"
"16956","16","4"
"16957","2","0"
"16958","7","13"
"16959","22","12"
"16960","7","18"
"16961","7","13"
"16962","7","12"
"16962","7","15"
"16963","6","22"
"16964","7","13"
"16965","7","13"
"16966","7","15"
"16967","7","12"
"16967","7","13"
"16968","7","13"
"16969","7","7"
"16970","7","0"
"16970","22","3"
"16971","7","7"
"16972","7","12"
"16973","7","13"
"16973","7","15"
"16974","9","0"
"16975","7","6"
"16976","7","7"
"16977","7","7"
"16978","7","13"
"16979","3","0"
"16980","7","13"
"16981","7","13"
"16982","7","13"
"16983","7","13"
"16984","22","8"
"16985","22","8"
"16985","22","10"
"16986","22","12"
"16987","6","13"
"16988","22","13"
"16989","7","7"
"16990","7","13"
"16991","7","7"
"16992","22","3"
"16993","22","3"
"16994","7","0"
"16995","7","15"
"16996","7","13"
"16997","7","5"
"16998","19","0"
"16999","7","7"
"17000","7","13"
"17001","7","13"
"17002","7","3"
"17002","7","13"
"17003","7","13"
"17004","7","13"
"17005","7","13"
"17006","2","0"
"17007","7","13"
"17008","8","15"
"17009","6","0"
"17010","7","13"
"17011","7","12"
"17012","22","12"
"17013","7","13"
"17014","1","0"
"17015","6","0"
"17016","6","13"
"17017","7","13"
"17018","7","13"
"17019","6","0"
"17020","7","13"
"17021","7","12"
"17022","7","7"
"17023","7","13"
"17024","2","0"
"17025","22","14"
"17026","7","13"
"17027","7","13"
"17028","7","13"
"17029","7","13"
"17030","7","13"
"17031","22","12"
"17032","6","0"
"17033","7","13"
"17034","22","9"
"17035","7","13"
"17036","7","13"
"17037","6","22"
"17038","8","15"
"17039","7","7"
"17040","22","12"
"17041","7","13"
"17042","7","13"
"17043","7","13"
"17044","7","13"
"17045","7","7"
"17046","7","8"
"17047","7","13"
"17048","2","0"
"17049","7","13"
"17050","22","8"
"17051","7","0"
"17051","22","9"
"17052","7","6"
"17053","6","20"
"17054","7","13"
"17055","7","13"
"17056","7","13"
"17057","8","0"
"17058","22","13"
"17059","7","13"
"17060","6","0"
"17061","7","13"
"17062","7","18"
"17063","7","13"
"17064","7","13"
"17065","7","13"
"17066","7","13"
"17067","7","13"
"17068","2","0"
"17069","2","0"
"17070","7","15"
"17071","7","13"
"17072","7","13"
"17073","2","0"
"17074","7","13"
"17075","7","13"
"17076","22","12"
"17077","7","9"
"17078","7","7"
"17079","22","9"
"17080","7","13"
"17081","7","13"
"17082","6","0"
"17083","7","7"
"17084","7","7"
"17084","7","13"
"17085","2","0"
"17086","22","13"
"17087","7","15"
"17088","22","9"
"17089","7","13"
"17090","7","18"
"17091","7","13"
"17092","7","13"
"17093","7","13"
"17094","7","0"
"17095","7","15"
"17096","7","12"
"17097","22","8"
"17098","1","0"
"17099","9","1"
"17100","7","13"
"17100","7","14"
"17101","7","7"
"17102","7","13"
"17103","7","12"
"17104","7","0"
"17104","22","9"
"17105","7","13"
"17106","22","3"
"17107","7","13"
"17108","7","13"
"17109","7","7"
"17110","7","0"
"17111","22","14"
"17112","7","12"
"17112","7","13"
"17113","7","13"
"17114","7","13"
"17115","8","5"
"17116","7","12"
"17116","7","13"
"17117","8","8"
"17117","8","15"
"17118","22","8"
"17119","7","13"
"17120","7","13"
"17121","8","0"
"17122","7","13"
"17123","8","8"
"17123","8","15"
"17124","7","13"
"17125","7","13"
"17126","22","14"
"17127","8","6"
"17128","2","0"
"17129","8","1"
