Rank,Vkey,VPsize,Citations,Qualis,H-Index,,Rank,Vkey,Qualis,P-score,,Rank,Vkey,Qualis,PS/VP
174,conf/oopsla,2593.0,78458.0,A1,34.0,,174,conf/ieeesam,,,,174,journals/interactions,B2,
175,conf/vldb,2641.0,235473.0,A1,34.0,,175,journals/ton,A1,,,175,conf/soco,,
176,journals/speech,2136.0,44873.0,A2,34.0,,176,journals/tie,,,,176,conf/cns,,
177,conf/ches,527.0,23587.0,A1,33.0,,177,conf/ipsn,A1,,,177,conf/iros,A1,
178,conf/icalp,3119.0,122492.0,A1,33.0,,178,journals/tcas,,,,178,journals/fss,A1,
179,journals/socnet,537.0,17912.0,,33.0,,179,journals/scn,,,,179,journals/jet,,
180,conf/allerton,778.0,633.0,,33.0,,180,conf/icb,,,,180,conf/dna,B4,
181,journals/siamrev,1823.0,154236.0,,33.0,,181,conf/bic-ta,,,,181,conf/popl,A1,
182,journals/synthese,1706.0,18327.0,B2,32.0,,182,conf/IEEEias,,,,182,journals/mktsci,,
183,conf/miccai,4743.0,59627.0,A1,32.0,,183,journals/tcsv,A1,,,183,conf/pdes,,
184,conf/percom,1751.0,19503.0,A2,32.0,,184,journals/jdim,B5,,,184,journals/isr,,
185,conf/uai,1965.0,147942.0,A1,32.0,,185,conf/wcsp,,,,185,journals/kbs,,
186,conf/pervasive,274.0,10214.0,A2,32.0,,186,conf/ntcir,,,,186,journals/prl,A1,
187,conf/pact,503.0,1376.0,,32.0,,187,journals/gis,A2,,,187,journals/algorithms,,
188,conf/cec,5323.0,30161.0,B1,32.0,,188,journals/cacie,,,,188,conf/cdc,B1,
189,journals/complexity,887.0,121038.0,,32.0,,189,journals/pvldb,A1,,,189,journals/mcm,A2,
190,journals/siammax,983.0,29925.0,,32.0,,190,journals/ci,B1,,,190,journals/games,,
191,conf/cc,503.0,12201.0,A2,32.0,,191,conf/wsc,A1,,,191,journals/geb,,
192,conf/IEEEpact,810.0,14843.0,,32.0,,192,conf/webi,,,,192,conf/soda,A1,
193,journals/cmpb,1929.0,24126.0,A2,32.0,,193,conf/icdma,,,,193,journals/ahswn,,
194,journals/cc,391.0,5597.0,B2,32.0,,194,conf/pacis,,,,194,conf/adhocnets,,
195,conf/sac,5502.0,37130.0,A1,32.0,,195,journals/jcisd,B1,,,195,journals/adhoc,B1,
196,journals/aes,1206.0,7953.0,,32.0,,196,conf/nems,,,,196,conf/IEEEcloud,,
197,conf/is,384.0,179.0,,31.0,,197,conf/nsdi,A1,,,197,journals/comcom,A2,
198,journals/percom,555.0,5536.0,,31.0,,198,conf/emnlp,A1,,,198,journals/semweb,,
199,conf/lrec,3847.0,17564.0,A2,31.0,,199,conf/iscas,A1,,,199,conf/ieeehpcs,,
200,journals/ecr,297.0,3699.0,,31.0,,200,conf/visapp,B3,,,200,conf/hpca,A1,
201,conf/music,140.0,66.0,,31.0,,201,journals/jam,,,,201,conf/date,A1,
202,journals/dam,5729.0,70961.0,A2,31.0,,202,journals/jdi,B1,,,202,journals/siamjo,A1,
203,journals/lre,903.0,17032.0,B3,31.0,,203,conf/robio,B1,,,203,conf/dac,A1,
204,conf/ismir,1402.0,16812.0,A1,31.0,,204,journals/cmmm,,,,204,conf/uist,A1,
205,conf/rss,415.0,6430.0,A2,31.0,,205,conf/sigmod,A1,,,205,conf/micro,A1,
206,conf/tacas,874.0,35833.0,A1,31.0,,206,journals/tal,,,,206,journals/scientometrics,,
207,journals/ecra,523.0,9534.0,A2,31.0,,207,conf/icarcv,B1,,,207,conf/tools,B1,
208,journals/transci,707.0,31772.0,B2,31.0,,208,conf/bmei,B4,,,208,journals/pe,A2,
209,conf/icdar,2762.0,27617.0,A2,31.0,,209,conf/racs,,,,209,journals/siamcomp,A1,
210,journals/inffus,609.0,11085.0,B1,31.0,,210,journals/cssc,,,,210,conf/models,,
211,conf/coling,3555.0,68639.0,A1,31.0,,211,journals/lgrs,,,,211,conf/interspeech,A1,
212,journals/eis,228.0,3625.0,,30.0,,212,conf/amcis,B1,,,212,conf/ease,,
213,conf/eacl,1018.0,17481.0,A2,30.0,,213,conf/icic,,,,213,journals/sigmetrics,,
214,journals/fs,487.0,26132.0,,30.0,,214,journals/pami,A1,,,214,conf/ndss,A1,
215,journals/firstmonday,1561.0,28610.0,B2,30.0,,215,conf/icnc,B4,,,215,journals/eaai,A2,
216,journals/csse,591.0,4866.0,,30.0,,216,journals/ijprai,B1,,,216,conf/sigmetrics,A1,
217,conf/rtss,1152.0,65287.0,A1,30.0,,217,journals/ijdsn,B3,,,217,journals/integration,B2,
218,journals/se,246.0,1668.0,,30.0,,218,journals/entropy,,,,218,journals/tcs,A1,
219,conf/pkc,558.0,21362.0,A2,30.0,,219,journals/ijbis,,,,219,conf/complex,,
220,journals/rts,616.0,20049.0,B1,30.0,,220,conf/ccpr,,,,220,conf/fse,A2,
221,journals/siamma,1295.0,17645.0,,30.0,,221,journals/isf,B1,,,221,conf/esws,,
222,conf/ics,1404.0,42901.0,A2,30.0,,222,conf/wocc,,,,222,conf/cav,A1,
223,conf/icst,909.0,3673.0,B2,30.0,,223,conf/ifip12,,,,223,journals/cogsci,,
224,conf/robot,108.0,21.0,,29.0,,224,journals/cssp,,,,224,journals/neco,A1,
225,conf/hri,1198.0,5977.0,A2,29.0,,225,journals/fss,A1,,,225,conf/cscw,A1,
226,journals/dm,11762.0,98470.0,A2,29.0,,226,conf/semco,,,,226,conf/cloudcom,B2,
227,conf/stacs,1721.0,55729.0,A2,29.0,,227,conf/cis,B3,,,227,conf/aaai,A1,
228,conf/bpm,1115.0,17960.0,A2,29.0,,228,conf/msn,,,,228,journals/cad,,
229,conf/lics,1281.0,87428.0,A2,29.0,,229,conf/prolamat,,,,229,conf/fast,A1,
230,journals/algorithmica,2186.0,53176.0,,29.0,,230,journals/cce,,,,230,conf/bmvc,A2,
231,conf/icpr,8972.0,82067.0,A1,29.0,,231,conf/mm,A1,,,231,journals/ras,A2,
232,journals/isj,527.0,16818.0,,29.0,,232,journals/connection,B1,,,232,journals/joi,,
233,conf/iccad,3313.0,104804.0,A1,29.0,,233,conf/netgames,B1,,,233,conf/edbt,A2,
234,conf/spaa,1129.0,41290.0,A2,29.0,,234,journals/ijiids,,,,234,conf/ices,,
235,conf/gis,1524.0,12787.0,B1,29.0,,235,journals/bioinformatics,A1,,,235,journals/siamco,A2,
236,conf/soups,210.0,3281.0,B1,29.0,,236,journals/kbs,,,,236,journals/dc,B1,
237,journals/aamas,456.0,24584.0,A2,28.0,,237,journals/integration,B2,,,237,journals/jcmc,,
238,conf/itw,562.0,321.0,,28.0,,238,conf/forte,B1,,,238,conf/ipsn,A1,
239,conf/aspdac,2891.0,17518.0,,28.0,,239,journals/jbcb,B1,,,239,journals/siamis,,
240,conf/pods,1107.0,115617.0,A1,28.0,,240,journals/imst,,,,240,journals/csi,,
241,conf/csee,842.0,37548.0,B5,28.0,,241,journals/siamads,,,,241,journals/jacm,A1,
242,journals/cga,1531.0,41215.0,A2,28.0,,242,conf/bcb,B4,,,242,conf/sdm,A2,
243,journals/oir,786.0,15083.0,,28.0,,243,conf/ijcnn,A2,,,243,conf/mabs,,
244,conf/ecoop,870.0,41520.0,A1,28.0,,244,journals/mva,B1,,,244,journals/ais,,
245,conf/iccS,4457.0,19295.0,A2,28.0,,245,conf/rskt,,,,245,conf/ppopp,A2,
246,journals/joc,476.0,28486.0,A2,28.0,,246,conf/icis,,,,246,conf/ai,B1,
247,conf/cse,1339.0,2336.0,B4,28.0,,247,conf/cikm,A1,,,247,conf/usenix,A1,
248,conf/fc,621.0,14257.0,B1,28.0,,248,conf/ideal,,,,248,conf/icws,A1,
249,journals/mta,2236.0,17302.0,B2,28.0,,249,journals/bc,A1,,,249,conf/sec,B1,
250,journals/sac,642.0,17046.0,B1,28.0,,250,journals/siamis,,,,250,conf/asiacrypt,A1,
251,conf/cidr,297.0,12184.0,A2,28.0,,251,conf/apweb,B2,,,251,conf/oopsla,A1,
